1,香附 蒲黄 白及 赤芍 陈皮 五灵脂 三七 木香 大黄 玄胡 续断 乌药 三棱 莪术 红花 川芎 郁金 枳实 丹皮 青皮 防风 威灵仙 归尾 ,6
1,香附 蒲黄 白及 赤芍 陈皮 五灵脂 三七 木香 大黄 玄胡 续断 乌药 三棱 莪术 红花 川芎 郁金 枳实 丹皮 青皮 防风 威灵仙 归尾 ,6
1,香附 蒲黄 白及 赤芍 陈皮 五灵脂 三七 木香 大黄 玄胡 续断 乌药 三棱 莪术 红花 川芎 郁金 枳实 丹皮 青皮 防风 威灵仙 归尾 ,6
0,西黄 琥珀 辰砂 梅冰 雄精 羚角片 乳香 犀角片 ,72
0,天麻 人参 陈皮 白术 归身 茯神 荆芥 僵蚕 独活 远志 犀角 麦门冬 枣仁 辰砂 半夏 天南星 石膏 甘草 白附子 川芎 郁金 丹参 珍珠 地黄 黄连 金箔 ,73
0,茴香 藿香 丁香 地黄 肉桂 甘草 山药 当归 白术 白芷 干姜 川芎 黄蓍 木香 陈皮 芍药 ,74
0,山楂 天南星 半夏 麦芽 神曲 黄连 连翘 阿魏 栝楼 贝母 皮硝 石碱 萝卜子 黄连 ,75
0,艾叶 香附 茱萸 肉桂 当归 川芎 白芍 地黄 黄芪 续断 ,76
0,艾叶 赤石脂 茯苓 ,77
0,木香 槟榔 使君子肉 白芜荑仁 贯众 苦楝根白皮 虾蟆 夜明砂 ,78
0,当归 川芎 白芍 熟地 生地 白术 砂仁 陈皮 苏梗 杜仲 续断 阿胶 条芩 ,79
0,阿胶 人参 茯苓 川归 生地 川芎 甘草 小茴 人角茴 ,80
0,人参 白术 茯苓 山药 当归 陈皮 半夏 莲肉 甘草 ,81
0,人参 白术 茯神 当归 地黄 枣仁 麦门冬 半夏 枳实 黄连 竹茹 山栀 甘草 辰砂1.5 ,82
0,酒地 圆肉 当归 于术 川芎 菖蒲 茯神 远志 枣仁 黄耆 杭芍 党参 炙草 ,83
0,白豆蔻 苏子 藿香 胆南星 陈皮 ,84
0,桃仁 红花 山楂 归尾 益母草 ,85
0,鸱鸮 穿山甲 桂枝 白芷 木贼草 山萸 郁金 赤苓 赤芍 当归 云苓 红花 白芍 全蝎 麻黄 石斛 ,86
0,防风 细辛 桔梗 茺蔚子 黄芩 大黄 五味子 薄荷 石膏 黄柏 草决明 ,87
0,甘草 陈小麦 麦门冬 茯苓 于葛 灯心 木通 人参 ,88
