0,白豆蔻 苏子 藿香 胆南星 陈皮 ,219
1,败酱草 金银花 冬瓜子 蒲公英 丹皮 薏仁 京赤药 枳壳 桃仁 连翘 大黄 甘草 ,7
1,萆薢 黄柏 菖蒲 茯苓 白术 莲子心 丹参 车前子 ,14
1,木通 黄芩 滑石 大黄 甘草 猪苓 泽泻 黄柏 萹蓄 桅子 瞿麦 车前子 茯苓 知母 ,38
1,白术 枳实 陈皮 麦芽 山楂 茯苓 神曲 连翘 茵陈 荷叶 泽泻 ,76
1,萹蓄 瞿麦 滑石 甘草 ,137
1,杏仁 滑石 通草 白蔻仁 竹叶 厚朴 薏仁 半夏 ,161
1,薏仁 竹叶 滑石 白蔻仁 连翘 茯苓块 通草 ,187
1,茵陈 栀子 大黄 ,190
1,石燕子1双 海马 海蛤 滑石 琥珀 茯苓 川木通 通草 栀子 泽泻 猪苓 车前子 茴香 瞿麦 萹蓄 葶苈 忘忧根 木香 丁香 鬼棘针 ,199
0,西黄 琥珀 辰砂 梅冰 雄精 羚角片 乳香 犀角片 ,207
0,天麻 人参 陈皮 白术 归身 茯神 荆芥 僵蚕 独活 远志 犀角 麦门冬 枣仁 辰砂 半夏 天南星 石膏 甘草 白附子 川芎 郁金 丹参 珍珠 地黄 黄连 金箔 ,208
0,茴香 藿香 丁香 地黄 肉桂 甘草 山药 当归 白术 白芷 干姜 川芎 黄蓍 木香 陈皮 芍药 ,209
0,山楂 天南星 半夏 麦芽 神曲 黄连 连翘 阿魏 栝楼 贝母 皮硝 石碱 萝卜子 黄连 ,210
0,艾叶 香附 茱萸 肉桂 当归 川芎 白芍 地黄 黄芪 续断 ,211
0,艾叶 赤石脂 茯苓 ,212
0,木香 槟榔 使君子肉 白芜荑仁 贯众 苦楝根白皮 虾蟆 夜明砂 ,213
0,当归 川芎 白芍 熟地 生地 白术 砂仁 陈皮 苏梗 杜仲 续断 阿胶 条芩 ,214
0,阿胶 人参 茯苓 川归 生地 川芎 甘草 小茴 人角茴 ,215
0,人参 白术 茯苓 山药 当归 陈皮 半夏 莲肉 甘草 ,216
0,人参 白术 茯神 当归 地黄 枣仁 麦门冬 半夏 枳实 黄连 竹茹 山栀 甘草 辰砂1.5 ,217
0,酒地 圆肉 当归 于术 川芎 菖蒲 茯神 远志 枣仁 黄耆 杭芍 党参 炙草 ,218
0,桃仁 红花 山楂 归尾 益母草 ,220
0,鸱鸮 穿山甲 桂枝 白芷 木贼草 山萸 郁金 赤苓 赤芍 当归 云苓 红花 白芍 全蝎 麻黄 石斛 ,221
0,防风 细辛 桔梗 茺蔚子 黄芩 大黄 五味子 薄荷 石膏 黄柏 草决明 ,222
0,甘草 陈小麦 麦门冬 茯苓 于葛 灯心 木通 人参 ,223
0,当归 川芎 赤芍 黄柏 栀子 黄连 茵陈 葳蕤仁 苍术 防风 白芷 茯苓 薄荷 泽泻 草决明 甘草 ,224
0,当归 蝉退 僵蚕 天龙 大黄 石 老蜘蛛 ,225
0,陈皮 苎麻根 高良姜 粳米 ,226
0,陈皮 防己 茯苓 槟榔 木通 紫苏 木香 大腹皮 ,227
0,苍术 莲肉 五味子 茯苓 枸杞 地黄 ,228
0,三棱 莪术 宫桂 赤芍 香附 甘草 乌药 ,229
0,滑石 寒水石 甘草 辰砂 ,230
0,蒙花 羌活 菊花 白蒺藜 粉草 草决明 车前子 黄芩 龙胆草 ,231
0,车前子 决明子 黄连 蓝实 黄芩 玄参 沙参 瞿麦 地骨皮 秦艽 蕤仁 ,232
0,赤土 防风 芍药 地骨皮 何首乌 当归 栀子 甘草 ,233
0,茯苓 半夏 陈皮 桔梗 地黄 白术 川芎 人参 芍药 旋覆花 甘草 ,234
0,茯苓 桂心 人参 陈皮 白术 蓬莪术 大黄 茱萸 厚朴 ,235
0,芍药 艾叶 黑附子 干姜 陈皮 当归 川芎 甘草 茱萸 ,236
0,赤石脂 禹余粮 ,237
0,赤石脂 龙骨 艾叶 黑附子 肉豆蔻 缩砂 高良姜 干姜 茱萸 厚朴 ,238
0,豉 竹茹 米 ,239
0,蟾酥 轻扮 枯矾 寒水石 铜绿 乳香 没药 胆矾 麝香 雄黄 蜗牛 朱砂 ,240
0,蟾头 皂荚 青黛 丹参 麝香 巴豆 ,241
0,蝉蜕 甘菊花 当归 地黄 玄参 赤芍 羌活 连翘 柴胡 木贼 石决明 草决明 白蒺藜 蔓荆子 青葙子 荆芥 防风 薄荷 升麻 黄连 黄芩 栀子 黄柏 枳壳 龙胆草 谷精草 夏枯草 桔梗 ,242
0,蚕茧 白术 信石 ,243
0,葱白 豉 干姜 麻黄 桂 芍药 ,244
0,葱白 阿胶 当归 续断 芎藭 银 ,245
0,当归 甘草 独活 白芷 葱头 ,246
0,椒 当归 姜 菖蒲 黑附子 ,247
0,川芎 香附 龙胆草 决明子 甘草 木贼 菊花 ,248
0,草豆蔻 人参 柴胡 白术 陈皮 甘草 ,249
0,草豆蔻 黑附子 茴香 厚朴 白术 桂心 干姜 陈皮 芎藭 川乌 木香 茱萸 ,250
0,厚朴 青皮 草果 藿香 甘草 丁皮 神曲 良姜 半夏 ,251
0,茺蔚 白蒺藜 羊桃 蒴藋根 漏芦蒿 盐 ,252
0,苍术 片芩 甘草 ,253
0,紫金皮 苍术 猪牙皂角 鸡脚风叶 骨碎补 ,254
