1,黄芩 桑白皮 贝母 花粉 杏仁 知母 天冬 沙参 枇杷叶 ,1
1,黄芩 桑白皮 贝母 花粉 杏仁 知母 天冬 沙参 枇杷叶 ,1
1,米壳 甘草 杏仁 紫菀 桔梗 五味子 葶苈 人参 半夏 桑白皮 紫苏 陈皮 ,2
1,南沙参 桑叶 杏仁 茯苓 贝母 姜夏 前胡 薄荷 苏子 陈皮 米仁 炙草 ,5
1,陈皮 桔梗 枳实 川芎 芍药 半夏 茯苓 甘草 黄连 黄芩 苍术 神曲 山楂 贝母 ,6
1,贝母 桔梗 甘草 紫菀 杏仁 ,29
1,百合 地黄 地黄 麦冬 玄参 贝母 当归 白芍 桔梗 甘草 ,35
1,川芎 当归 生地 白芍 麦冬 天冬 贝母 茯苓 桔梗 五味子 骨皮 甘草 ,44
1,麻黄 杏仁 五味子 甘草 杏仁 蔗糖 香精 苯甲酸钠 ,47
1,赭石 麦冬 杭菊 石斛 白蒺藜 白蒺藜 沙参 桑叶 陈皮 贝母 杏仁 旋复花 ,49
1,麻黄浸膏 贝母 陈皮 桔梗 五味子 甘草 半夏 远志 ,62
1,紫苏 前胡 葛根 杏仁 桔梗 半夏 陈皮 贝母 花粉 枳壳 茯苓 木香 玄参 甘草 ,81
1,紫苏 前胡 葛根 杏仁 桔梗 半夏 陈皮 贝母 花粉 枳壳 茯苓 木香 玄参 甘草 ,82
1,陈皮 贝母 半夏 杏仁 远志 桔梗 甘草 花粉 木香 肉桂 枇把叶 款冬花 紫菀 前胡 苏子 麻黄 ,85
1,陈皮 陈皮 半夏 茯苓 甘草 桔梗 杏仁 紫苏 紫菀 款冬花 瓜蒌皮 贝母 地黄 麦冬 石膏 ,87
1,人参 五味子 天冬 麦冬 款冬花 贝母 桑白皮 阿胶 黄芩 黄连 甘草 桔梗 当归 ,96
1,款冬花 知母 桑叶 半夏 甘草 麻黄 阿胶 杏仁 贝母 ,101
