1,茯苓 陈皮 瓜蒌 黄芩 远志 枣仁 半夏 贝母 甘草 ,8
1,茯苓 陈皮 瓜蒌 黄芩 远志 枣仁 半夏 贝母 甘草 ,8
1,米壳 甘草 杏仁 紫菀 桔梗 五味子 葶苈 人参 半夏 桑白皮 紫苏 陈皮 ,10
1,桑白皮 紫苏 细辛 五味子 陈皮 半夏 茯苓 杏仁 缩砂仁 枳壳 桔梗 甘草 ,11
1,桔梗 半夏 陈皮 前胡 千葛 茯苓 紫苏 麻黄 杏仁 桑白皮 甘草 ,12
1,陈皮 桔梗 枳实 川芎 芍药 半夏 茯苓 甘草 黄连 黄芩 苍术 神曲 山楂 贝母 ,21
1,苍术 黄连 陈皮 半夏 茯苓 神曲 茱萸 砂仁 甘草 ,34
1,苍术 陈皮 半夏 黄连 茯苓 茱萸 ,36
1,芍药 柴胡 黄连 半夏 桔梗 夏枯草 龙胆草 贝母 黄芩 甘草 ,42
1,贝母 桔梗 甘草 紫菀 杏仁 ,60
1,熟地 生地 当归 白芍 甘草 桔梗 元参 贝母 麦冬 百合 ,76
1,百合 地黄 地黄 麦冬 玄参 贝母 当归 白芍 桔梗 甘草 ,77
1,紫苏 桑叶 前胡 贝母 麻黄 桔梗 天南星 陈皮 杏仁 黄芩 青黛 花粉 枳壳 山楂 甘草 丹参 ,94
1,半夏 茯苓 地黄 陈皮 人参 芍药 旋复花 芎藭 桔梗 甘草 细辛 生姜 ,101
1,黄柏 干姜 天麻 苍术 茯苓 黄耆 泽泻 人参 白术 神曲 半夏 大麦蘖面 陈皮 ,103
1,半夏 白术 天麻 陈皮 茯苓 甘草 生姜 枣仁 蔓荆子 ,105
1,半夏 陈皮 茯苓 枳壳 槟榔 神曲 麦芽 香附 厚朴 苍术 甘草 ,108
1,半夏 厚朴 茯苓 紫苏 诃黎勒皮 枳壳 ,109
1,防风 天麻 天竺黄 贝母 桑叶 天南星 薄荷 茯苓 钩藤 陈皮 甘草 桔梗 僵蚕 远志 羌活 活蝎 琥珀 犀角 羚羊角 丹参 麝香 冰片 珍珠 ,133
1,薄荷 桑白皮 天冬 麦冬 知母 百部 贝母 柿霜 枇杷叶 诃子 陈皮 阿胶 紫菀 冬花 杏仁 茯苓 玄明粉 铅霜 桔梗 马兜铃 五味子 硼砂 真冰片 瓜蒌仁 瓜蒌皮 ,146
1,南沙参 豆豉 苏子 杏仁 陈皮 半夏 白桑白皮2 贝母 白芥子 蒌皮 莱菔 ,155
1,荜澄茄 青皮 广荗 陈皮 川丁皮 半夏 厚朴 茯苓 麦芽 ,159
1,半夏 白术 人参 甘草 白檀香 生姜 姜黄 丁香 ,172
