1,乳香 没药 桃仁 红花 当归 地龙 牛膝 羌活 甘草 五灵脂 香附 ,4
1,乳香 没药 桃仁 红花 当归 地龙 牛膝 羌活 甘草 五灵脂 香附 ,4
1,归尾 赤芍 片姜黄 伸筋草 松节 海桐皮 落得打 路路通 羌 活 防风 续断 甘草 ,48
1,牵牛 独活 麻黄 蝉蜕 杜仲 大戟 白芷 木鳖子 桃仁 山甲 黄连 巴豆 川芎 五倍子 枳壳 大麻子 诃子 防风 甘遂 全蝎 天南星 当归 官桂 细辛 青皮 羌活 皂角 黄柏 射干 三棱 莪术 芫花 川乌 黑附子 厚朴 香附 地龙 生地 大黄 槟榔 玄参 川断 申姜 陀僧 马钱子 蛇退 蜈蚣 ,51
1,栀子 防风 良姜 海风藤 威灵仙 牛膝 熟地 桃仁 柴胡 白鲜皮 全虫 枳壳 白芷 甘草 黄连 细辛 白芍 玄参 猪苓 前胡 麻黄 桔梗 僵蚕 升麻 地丁 大黄 木通 陈皮 川乌 生地 香附 双花 知母 薄荷 当归 杜仲 白术 泽泻 青皮 黄柏 杏仁 黄芩 穿山甲 白蒺藜 天麻 苦参 乌药 羌活 半夏 茵陈 贝母 加皮 续断 山药 桑白皮 白及 苍术 独活 荆芥 芫花 藁本 连翘 远志 草乌 坤草 五倍子 天南星 何首乌 大风子 ,64
1,秦艽 生地 当归 白芍 川芎 防风 荆芥 升麻 白芷 蔓荆子 大力子 羌活 甘草 ,91
1,乌梢蛇 炒地龙 僵蚕 桂枝 川芎 甘草 全蝎 川乌 草乌 蜈蚣 ,96
1,当归 生地 熟地 鸡血藤 赤芍 白芍 甘草 威灵仙 桂枝 蜈蚣 橘络 黄芪 细辛 ,100
1,乌药 玄胡素 杜仲 桃仁 青皮 柴胡 穿山甲 牛膝 红花 甘草 生姜 ,106
1,天南星 白芷 黄柏 川芎 红花 羌活 威灵仙 苍术 桃仁 防己 元胡 独活 龙胆草 神曲 桂枝 ,118
1,生地 枳壳 当归 赤芍 川芎 桔梗 柴胡 甘草 桃仁 红花 牛膝 丝瓜络 路路通 菖蒲 ,131
1,新鲜大力子根 叶 梗 活白凤仙梗 川附 桂枝 大黄 当归 肉桂 官桂 草乌 川乌 地龙 僵蚕 赤芍 白芷 白蔹 白及 川芎 续断 防风 荆芥 五灵脂 木香 香橼 陈皮 乳香 没药60克苏合油 麝香 ,139
1,蕲蛇肉 全蝎 地龙 僵蚕 穿山甲 豹骨 麝香 水牛角浓缩粉 丹参 龟甲 朱砂 天麻 防风 羌活 白芷 川芎 葛根 麻黄 肉桂 细辛 黑附子 油松节 寄生 骨碎补 威灵仙 萆薢 当归 赤芍 片姜黄 血竭 三七 乳香 没药 人参 黄芪 白术 茯苓 甘草 天竺黄 何首乌 地黄 玄参 黄连 大黄 陈皮 青皮 沉香 檀香 藿香 丁香 冰片 乌药 豆蔻 草豆蔻 香附 尖 20g 40g 5g ,152
1,当归 川芎 红花 桃仁 丹参 鸡血藤 忍冬藤 络石藤 地龙 土鳖虫 伸筋草 牛膝 蜈蚣 茺蔚子 全蝎 威灵仙 僵蚕 木瓜 金钱白花蛇 ,153
0,西黄 琥珀 辰砂 梅冰 雄精 羚角片 乳香 犀角片 ,155
0,天麻 人参 陈皮 白术 归身 茯神 荆芥 僵蚕 独活 远志 犀角 麦门冬 枣仁 辰砂 半夏 天南星 石膏 甘草 白附子 川芎 郁金 丹参 珍珠 地黄 黄连 金箔 ,156
