阿胶,3g,白芍,6g,当归,9g,防风,3g,僵蚕,6g
土茯苓,30g,忍冬藤,9g,生甘草,6g,板蓝根,15g,威灵仙,15g,山豆根,9g,重楼,15g,白鲜皮,15g
绿豆粉,80两,石膏,80两,滑石,8两,白芷,8两
紫草,50g,降香,50g,重楼,50g,白药子,50g,白薇,50g,红花,50g,桃仁,50g,生首乌,50g,蒺藜,50g,海螵蛸,30g,甘草,35g,龙胆草,20g,苍术,20g
虎骨,2两,怀牛膝,1两3钱,木瓜,1两,蚕沙,1两,没药,6钱,藤黄,6钱,肉桂,1两3钱,年健,8钱,地枫皮,8钱,苍术,8钱,西花,1两,桂枝,6钱,当归,8钱,续断,6钱,防风,7钱,蕲蛇,1两3钱,鹿角胶,1两3钱,公藤,1两3钱,公丁香,7钱,松节,4钱,白豆蔻,1两3钱,草蔻,4钱,广木香,4钱,良姜,7钱,肉桂,7钱,人参,1两3钱
珍珠,15克,麝香,7.5克,熊胆,60克,冰片,486克,硇砂,3克,炉甘石,495克,石决明,300克,海螵蛸,283.5克
白术,6克,附子,10克,甘草,3克,干姜,4.5克,大枣,6枚
白芍,1两,当归,1两,肉桂,1两,人参,1两,白术,1两,茯苓,1两,粟米,1两
白术,9g,茯苓,9g,橘络,3g,甘草,3g,荆芥,1.5g
菊花,20克,苦参,20克,当归,20克,生黄芪,20克,蒺藜,15克,防风,15克,桔梗,15克,苍术,15克,黄芩,15克,牛膝,15克,白芷,10克,续断,10克,生地,10克,桂枝,5克,薄荷,5克
防风,10克,川羌,10克,白薇,10克,蒺藜,10克,石榴皮,10克,蒲公英,12克,金银花,12克
蛇床子,40克,苦参,40克,土槿皮,20克,薄荷脑,10克
石膏,0.5两,香附,0.5两,甘松,0.5两,三奈子,0.5两,藿香,0.5两,零陵香,0.5两,沉香,0.5两,川芎,0.5两,细辛,0.5两,防风,1两
禹余粮,1两,白姜,3分,白芍,3分,白芷,3分,花椒,3分,阿胶,3分,艾叶,3分,川芎,3分
百部,4两,苦参,4两,蛇床子,2两,雄黄,5钱,狼毒,2两5钱
蕤仁,0.9克,当归身,1.8克,甘草,1.8克,防风,2.4克,黄连,6克
款冬花,2两,丹皮,4两,陈皮,4两,黄芩,4两,桔梗,4两,天冬,4两,生紫菀,4两,麦冬,4两,杏仁,4两,北沙参,2两,麻黄,4两,天花粉,4两,前胡,4两,薄荷,4两,石膏,2两,百合,4两,生五味子,2两
当归,2两,枳实,1两,神曲,1两,山楂,1两,全蝎,1两,麦芽,1两
藿香,1两5钱,艾叶,1两5钱,蓖麻子,1两5钱,生草乌,1两5钱,荆芥,1两5钱,乌药,1两5钱,桂枝,1两5钱,露蜂房,1两5钱,藁本,1两5钱,秦艽,1两5钱,全蝎,1两5钱,枳壳,1两5钱,威灵仙,1两5钱,桃仁,1两5钱,黄芩,1两5钱,玄参,1两5钱,木香,1两5钱,独活,1两5钱,杏仁,1两5钱,肉桂,1两5钱,麻黄,1两5钱,白鲜皮,1两5钱,天南星,1两5钱,当归,1两5钱,檀香,1两5钱,僵蚕,1两5钱,川附子,1两5钱,皂角,1两5钱,两头尖,1两5钱,莱菔子,1两5钱,生地,1两5钱,苍术,1两5钱,川羌,1两5钱,紫荆皮,1两5钱,川贝,1两5钱,牛膝,1两5钱,白蔹,1两5钱,骨碎补,1两5钱,防风,1两5钱,赤芍,1两5钱,青风藤,1两5钱,苏木,1两5钱,细辛,1两5钱,五加皮,1两5钱,川芎,1两5钱,蝉蜕,1两5钱,良姜,1两5钱,大风子,1两5钱,连翘,1两5钱,公丁香,1两5钱,甘草,1两5钱,山栀子,1两5钱,鳖甲,1两5钱,白芨,1两5钱,续断,1两5钱,红花,1两5钱,紫丁皮,1两5钱,半夏,1两5钱,白芷,1两5钱,苦参,1两5钱,生血余,3两,大黄,3两,蜈蚣,35条,蛇蜕,2钱,槐枝,8钱,桃枝,8钱,柳枝,8钱,桑枝,8钱,榆枝,8钱,松香,4两,百草霜,6两
炙花蛇,None,露蜂房,None,穿山甲,None,蜈蚣,None,蝉蜕,None,鹿角,None
白芍,30克,柴胡,6克,当归,9克,川芎,15克,甘草,3克,蔓荆子,3克,半夏,3克
升麻,1.5克,柴胡,1.5克,藁本,1.5克,茯苓,3克,神曲,3克,苍术,6克,半夏,6克,干姜,10片,甘草,1.2克
白术,30克,人参,30克,茯苓,30克,白矾,30克,滑石,30克,川贝,30克,天南星,45克,白附子,60克,半夏,90克
薄荷,1斤,川芎,0.5两,樟脑,0.5钱,甘草,0.5两,砂仁,0.5两
金银花,30g,连翘,15g,生地,15g,牛蒡子,9g,知母,9g,鲜竹叶,6g,薄荷,3g,绿豆衣,3g
金银花,30克,连翘,15克,生地,15克,牛蒡子,9克,知母,9克,鲜竹叶,6克,薄荷,3克,绿豆衣,3克
生地,3钱,苍术,3钱,枳壳,3钱,五加皮,3钱,莪术,3钱,桃仁,3钱,山柰,3钱,当归,3钱,川乌,3钱,陈皮,3钱,乌药,3钱,三棱,3钱,大黄,3钱,何首乌,3钱,草乌,3钱,柴胡,3钱,防风,3钱,刘寄奴,3钱,皂角,3钱,川芎,3钱,肉桂,3钱,川羌,3钱,威灵仙,3钱,赤芍,3钱,天南星,3钱,香附,3钱,荆芥,3钱,白芷,3钱,海风藤,3钱,藁本,3钱,续断,3钱,良姜,3钱,独活,3钱,麻黄,3钱,甘松,3钱,连翘,3钱
白槟榔,None,车前子,None,火麻仁,1两,郁李仁,2两,菟丝子,None,牛膝,None,山萸肉,2两,山药,2两,大黄,5两,枳壳,1两,独活,1两
麻黄,16两,连翘,4两,石膏,8两,滑石,8两,川羌,6两,天麻,4两,栀子,2两,细辛,4两,防风,4两,独活,4两,甘草,4两,全蝎,2两,薄荷,2两,白芍,2两,大黄,2两,荆芥,2两,黄芩,2两,川芎,2两,桔梗,2两,菊花,2两,当归,2两,白术,2两,砂仁,1两
胆南星,2钱,川羌,1钱,独活,1钱,天麻,1钱,钩藤,5钱,橘络,2钱,半夏,2钱,全蝎,1钱,党参,1钱,黄芩,2钱,甘草,2钱
胆南星,2两,川羌,1两,独活,1两,天麻,1两,芥穗,1两,防风,1两,川芎,1两,全蝎,1两,甘草,1两,薄荷,2两,人参,1两
天南星,1两,半夏,1两,川乌,1两,白附子,1两,郁金,5钱
槐角,3钱,当归,3钱,生地,3钱,黄芩,3钱,黄柏,3钱,侧柏叶,3钱,枳壳,2钱,地榆,2钱,荆芥,2钱,防风,2钱,黄连,1钱,川芎,1钱,干姜,1钱,乌梅,3枚
鹿角胶,0.5斤,就用鹿角霜拌炒成珠,None,杜仲,None,用生姜汁,1两,干山药,2两,茯苓,None,人乳拌,None,凡,None,熟地,2两,菟丝子,None,山茱萸肉,1两半,北五味子,1两,川牛膝,1两,益智仁,1两,远志,1两,小茴香,3钱,川楝子,None,取净肉,1两,川巴戟,1两,破故子,1两,芦巴子,1两,柏子仁,0.5两,穿山甲,3钱,沉香,3钱,全蝎,1钱半
豨莶草,1斤6两,蒺藜,1斤6两,天冬,8两,熟地,8两,人参,8两,茯神,4钱,酸枣仁,4钱,枸杞子,4钱,牛膝,4钱,杜仲,4钱,续断,4钱,五加皮,4钱,山药,4钱,山萸,4钱,白术,4钱,菟丝子,4钱,沉香,4钱,朱砂,4钱,天南星,4钱,沙苑子,4钱,半夏,4钱,鹿茸,4钱,虎胆,4钱,乳香,2两,没药,2两,黄芩,2两,山楂,2两,龙骨,2两,地龙,2两,土元,2两,甜瓜子,2两,骨碎补,2两,肉桂,2两,附子,2两,甘草,2两
琥珀,21克,人参,21克,天竺黄,21克,檀香,21克,茯苓,21克,甘草,30克,枳实,15克,朱砂,75克,白山药,250克,牛胆南星,15克,金箔,50片
茯苓,50g,赤石脂,25g,广藿香,38g,半夏,31g,陈皮,25g,厚朴,25g,薄荷,31g,苏叶,31g,僵蚕,31g,山药,25g,天竺黄,38g,檀香,25g,白芷,25g,砂仁,25g,防风,31g,荆芥,38g,白附子,31g,独活,31g,白芍,25g,诃子,25g,荜茇,25g,白术,38g,川芎,31g,木香,25g,朱砂,47g,天麻,25g,香附,25g
辛夷花,30g,白芷,30g,黄芪,60g,薄荷,30g,淫羊藿,30g,野菊花,30g,桂枝,30g,当归,30g,栀子,30g
苍耳子,60g,白芷,60g,辛夷花,60g,冰片粉,6g,薄荷霜,5g,芝麻油,500ml,液状石腊,1000ml
苍耳子,None,辛夷花,None,防风,None,连翘,None,野菊花,None,五味子,None,桔梗,None,白芷,None,知母,None,荆芥,None,甘草,None,黄柏,None,麻黄,None,细辛,None
柴胡,10克,薄荷,10克,菊花,10克,蔓荆子,10克,防风,10克,芥穗,10克,黄芩,10克,桔梗,10克,川芎,10克,白芷,10克,枳壳,10克,水牛角,100克,细辛,5克,龙胆草,5克,辛荑,15克
蕲蛇,30克,蒺藜,30克,蔓荆子,30克,白附子,None,切作片子,5枚,毕澄茄,20枚
破故子,1两,续断,1两,川乌,1两,防风,1两,萆薢,1两,赤芍,1两,熟地,1两,独活,1两,白芷,1两,没药,1两,杜仲,1两,小茴香,2两,白术,2两
萆薢,3两,牛膝,3两,杜仲,1两半,炙微黄,None,酸枣仁,2两,当归,1两,防风,2两,丹参,2两,赤芍,1两半,肉桂,1两,石斛,1两半,槟榔,2两,郁李仁,1两半
萆薢,30克,山药,30克,牛膝,30克,酒浸,30克,泽泻,30克,生干地黄,75克,白术,15克,茵芋,None,蛴螬,None,干漆,None,狗脊,None,车前子,None,天雄,None
萆薢,3两,牛膝,2两,肉桂,2两,白术,2两,丹参,1两,川乌头,2两,熟干地黄,2两,附子,2两,枳实,1两,肉苁蓉,2两
玉丹,3分,百草霜半匙,None,灯草灰,1厘,甘草末,3匙,薄荷末,2分,好冰片,0.5分
川羌,3克,闹羊花,3克,薄荷,3克,川芎,3克,防风,3克,蔓荆子,3克,细辛,3克,荆芥,3克,白芷,3克,风化消,9克,石膏,9克,青黛,9克,黄连,9克,鹅不食草,90克
薄荷,3两,青黛,1两,细辛,5钱,川芎,1两,鹅不食草,1两5钱,冰片,2分
鹅不食草,2钱,川芎,2钱,薄荷,2钱,白芷,2钱,青黛,2钱
槟榔,0.5两,芥穗,0.5两,菵草,0.5两,升麻,0.5两,川羌,0.5两,藁本,0.5两,木香,0.5两,细辛,0.5两
槟榔,1分,大黄,1分,青皮,1分,黑牵牛,1钱,木香,None
槟榔,1两,枳壳,3分,防风,3分,大黄,1两,川羌,3分,当归,3分,肉桂,0.5两,赤芍,3分,火麻仁,1两,芎?,3分,木香,3分,郁李仁,1两,赤苓,1两,川木通,3分,羚羊角屑,3分
槟榔,1两,独活,0.5两,赤苓,0.5两,枳壳,1两,羚羊角屑,0.5两,沉香,0.5两,大黄,1两,芎?,0.5两,甘草,0.5两
槟榔,3克,紫苏,3克,木瓜,3克,香附,3克,陈皮,3克,大腹皮,3克,木香,0.9克,川羌,1.5克
蒺藜,2两,防风,2两,川羌,2两,川芎,2两,荆芥,2两,甘菊花,2两,蝉蜕,2两
密蒙花,80g,蒺藜,60g,菊花,20g,木贼,80g,蛇蜕,12g,蝉蜕,20g,芥穗,40g,蔓荆子,80g,薄荷,20g,当归,60g,川芎,60g,黄连,20g,地骨皮,40g,花椒,28g,楮实子,20g,天花粉,24g,甘草,12g
乳香,None,没药,None,川羌,None,紫苏,None,细辛,None,乌药,None,麝香半字,None,蛇含石,None,厚桂,None,白芷,None,降香,None,当归,None,苏木,None,檀香,None,龙骨,None,天南星,None,硫黄,None,寄生尾,None,花蕊石,None
昆黄芪,30克,党参,20克,山萸肉,20克,桑枝,10克,桂枝,10克,杜仲,10克,当归,10克,川芎,10克,白芍,10克,干姜,10克
木香,12分,槟榔,12分,大黄,12分,火麻仁,12分,枳壳,1分,肉桂,1分,萆薢,1分,牛膝,10分,诃子,4分,山萸肉,4分,芎?,4分,独活,4分,前胡,4分,羚羊角屑,4分,附子,None
山药,1两,牛膝,1两,茯苓,0.5两,枳实,0.5两,五味子,0.5两,杜仲,None,姜汁水,0.5两,山萸肉,0.5两,巴戟天,0.5两,远志,0.5两,熟地,0.5两,肉苁蓉,None,石菖蒲,0.5两,枸杞子,0.5两,苍术,0.5斤,莲子,4两
枳壳,1两,淡豆豉,0.5两,茯神,0.5两,天南星,0.5两,全蝎,50尾,净芜荑,2钱半
芜荑,1两,大风子仁,5钱,枯矾,1两2钱,蛇床子,1两,花椒,5钱,雄黄,5钱,硫黄,5钱,核桃仁,16两
虎胫骨,4两,麻黄,3两,防风,2两,红人参,1两,贯筋,5两,桂枝,3两,怀牛膝,2两,蕲蛇,4两,炙马钱,2两,防己,4两,陈皮,3两,杜仲,2两,当归,2两,木瓜,4两,没药,2两,威灵仙,3两,秦艽,2两,肉桂,4两,鹿茸,1两,乳香,2两,续断,1两,破故子,1两,龟版胶,1两,川羌,2两,血竭,3两
黄连,20两,菊花,50两,花椒,20两,防风,10两,大青盐,10两,郁李仁,10两,当归,10两,杏仁,10两,铜绿,10两,蕤仁,10两,白矾,10两,芒消,10两
辛夷仁,15克,苍耳子,7.5克,白芷,30克,薄荷,1.5克
白芷,6克,薄荷,6克,辛荑花,10克,苍耳子,10克,黄芩,10克,菊花,10克,连翘,10克
苍耳子,12克,黄芩,18克,辛荑花,10克,防风,15克,甘草,6克
苍术,120克,麻黄,120克,防风,15克
防风,3克,黄柏,3克,柴胡,6克,苍术,9克
苍术,None,白芍,None,枳壳,None,茯苓,None,白芷,None,陈皮,None,川芎,None,炙半夏,None,升麻,None,甘草,None
花椒,4两,苍术,None,小茴香,3两,茯苓,2两,川乌,1两,甘草,2两
滑石,2两,石膏,2两,黄芩,2两,桔梗,2两,甘草,2两,薄荷,1两,荆芥,1两,防风,1两,川芎,1两,当归,1两,麻黄,1两,连翘,1两,白芍,1两,大黄,1两,朴消,1两,白术,5钱,黑山栀,5钱
柴胡,None,葛根,None,黄芩,None,桂枝,None,赤芍,None,人参,None,甘草,None,竹叶,None
藁本,1克,川芎,1克,白芍,1.2克,蔓荆子,1克,川羌,1克,独活,1克,白芷,1克,柴胡,1.8克,甘草,1.2克,薄荷,1.2克,桔梗,1.2克,五味子,20粒,苍术,1.5克,茯苓,1.5克,黄芩,1.5克
蛇蜕,1两,蝉蜕,2两,川羌,3两,当归,3两,石决明,3两,川芎,3两,防风,4两,茯苓,4两,甘草,4两,白芍,13两,蒺藜,0.5斤,苍术,12两
蛇蜕,1两,蝉蜕,2两,川羌,3两,当归,3两,石决明,3两,川芎,3两,防风,4两,茯苓,4两,甘草,4两,白芍,None,蒺藜,0.5斤,苍术,None
石菖蒲,30克,当归,30克,秦艽,15～22克,吴茱萸,15克
槐角,8两,地榆,8两,黄芪,8两,当归,8两,川芎,4两,阿胶,2两,升麻,8两,生地,8两,黄芩,8两,连翘,8两,秦艽,8两,防风,4两,白芷,4两,黄连,4两
天雄,2两,花椒,1两,商陆根,1两,乌头,1枚,肉桂,1两,白蔹,1两,茵芋,1两,干姜,1两,附子,5枚,踯躅,1两
天竺黄,4钱,牛胆星,1两,朱砂,4钱,天麻,5钱,雄黄,3钱,麝香,3分,防风,3钱,甘草,3钱
川芎,2两半,麝香,1两1分,白芷,1两1分,朱砂,None,飞,None,一半入药,5两,白附子,5两,天麻,10两,天南星,None
川芎,2两半,麝香,1两1分,白芷,1两1分,朱砂,5两,白附子,5两,天麻,10两,天南星,None
香附,1斤,内,4两,黑牵牛,8两,苍术,4两,青皮,5两,陈皮,5两,山药,2两,枳壳,2两,枳实,2两,三棱,2两,川厚朴,1两,白豆蔻,1两,莪术,2两,紫苏,2两,木香,1两,沉香,7钱半,公丁香,3两,海桐皮,2钱半,干姜,1两,茯苓,1两,石菖蒲,2两,砂仁,1两,良姜,1两,天南星,1两,半夏,1两,人参,5钱,草果,1两半,槟榔,1两,莱菔子,1两,神曲,2两,山楂,2两,肉桂,5钱
人参,0.5两,沉香,0.5两,木香,0.5两,砂仁,7钱,槟榔,7钱,干山药,1两,石菖蒲,None,莪术,None,三棱,3钱半,陈皮,1两7钱半,青皮,1两7钱半,肉桂,1两半,莱菔子,6两,附子,1斤4两,黑牵牛,None
槟榔,7钱半,甘草,7钱半,木香,7钱半,陈皮,7钱半,芎?,7钱半,白术,7钱半,大腹皮,1两,川羌,1两,苏叶,1两,木瓜,1两,沉香,1两
生地,12克,丹皮,10克,青皮,6克,石膏,12克,荆芥,10克,防风,6克,甘草,6克
淡豆豉,None,桔梗,None,滑石,None,厚朴,None,苏梗,None,连翘,None,杏仁,None,甘草,None
淡豆豉,15克,葱白,3茎,薄荷,6克,生姜片,6克,羊髓,100克,白米,100克,细盐,None
川羌,40两,川芎,40两,苍术,40两,防风,40两,白芷,40两,芥穗,10两,薄荷,10两,细辛,10两,甘草,6两,黄芩,16两,生地,32两
川紫荆皮,150克,又名红肉,None,独活,90克,赤芍,60克,白芷,30克,木蜡,None
牛黄,15克,琥珀,3克,朱砂,3克,雄黄,3克,胆南星,30克,礞石,15克,沉香,4.5克,犀角,4.5克,黄芩,60克,大黄,60克,天麻,15克,石菖蒲,30克,僵蚕,21克,蝉蜕,15克,猪心,2具
白茅根,9g,川木通,1.5g,地肤子,3g,荆芥,1.5g,甘草,3g
芥穗,30克,川芎,30克,防风,30克,独活,30克,甘草,30克,麻黄,30克,人参,60克
陈皮,None,连翘,None,防风,None,知母,None,玄明粉,None,黄芩,None,玄参,None,黄连,None,芥穗,None,大黄,None,桔梗,None,生地,None
熟地,3克,当归,3克,白芍,3克,川芎,3克,藁本,2.1克,前胡,2.1克,防风,2.1克
生地,15克,赤芍,9克,当归,9克,川芎,9克,防风,9克,前胡,9克,菊花,9克,生蒲黄,5克,红花,9克,甘草,6克
川羌,4.5克,防风,3克,升麻,3克,柴胡,3克,藁本,6克,苍术,6克
威灵仙,30克,猪苓,30克,栀仁,30克,黄芩,30克,黄连,30克,连翘,30克,当归,30克,泽泻,30克,紫草,45克,茜草,45克,赤苓皮,45克,白鲜皮,60克,丹皮,30克,干生地,60克
威灵仙,1两,猪苓,1两,栀仁,1两,黄芩,1两,黄连,1两,连翘,1两,当归,1两,泽泻,1两,紫草,1两5钱,茜草,1两5钱,赤苓皮,1两5钱,白鲜皮,2两,丹皮,1两,干生地,2两
苍术,3克,白术,3克,地骨皮,3克,白鲜皮,3克,白附子,3克,五加皮,3克,僵蚕,3克,秦艽,3克,连翘,3克,白芷,3克,川羌,3克,防风,3克,蝉蜕,9克,甘草,3克
川芎,120g,白芷,60g,川羌,60g,细辛,30g,防风,45g,薄荷,240g,荆芥,120g,甘草,60g
薄荷,240克,川芎,120克,荆芥,120克,香附,250克,防风,45克,白芷,60克,川羌,60克,甘草,60克
川芎,120g,白芷,60g,川羌,60g,细辛,30g,防风,45g,荆芥,120g,薄荷,240g,甘草,60g
川芎,2.35千克,薄荷,2.35千克,细辛,150克,防风,780克,桔梗,3.12千克,甘草,1.09千克
川芎,20-30克,荆芥,10-12克,防风,10-12克,全蝎,10-12克,地龙,15-25克,细辛,3-6克
防风,9克,芥穗,9克,薄荷,6克,连翘,12克,焦栀,9克,黄芩,9克,石膏,9克,白术,9克,白芍,6克,当归,9克,滑石,9克,薏苡仁,12克,甘草,6克
磁石,None,醋淬,None,牛膝,6两,闹羊花,8两,川芎,4两,肉桂,4两,赤芍,4两,黑牵牛,4两,草乌,14两
磁石,4两,一,10两,牛膝,6两,闹羊花,8两,川芎,4两,肉桂,4两,赤芍,4两,黑牵牛,4两,草乌,None
鲜葱白,3～5枚,桔梗,None,焦山栀,6～9克,淡豆豉,9～15克,苏薄荷,None,青连翘,None,生甘草,None,鲜淡竹叶,30片
川羌,9g,防风,9g,川芎,9g,大黄,9g,法夏,9g,川乌,9g,草乌,9g,全蝎,9g,僵蚕,9g,蜈蚣,9g,蝉蜕,9g,天南星,9g,天麻,9g,白芷,9g,白附子,9g,甘草,9g,琥珀,3g,朱砂,3g
荆芥,10克,防风,10克,黄芩,10克,白芷,10克,桔梗,10克,浮萍草,10克,丹皮,10克,皂角刺,10克,生首乌,20克,苦参,20克,土茯苓,20克,牛膝,15克
鲜生地,15克,京玄参,12克,麦冬,10克,浙贝,10克,白芷,10克,槟榔,10克,丹皮,10克,连翘,10克,金银花,10克,牛膝,30克,山豆根,10克,牛蒡子,10克,粉甘草,6克,草果,10克,嫩射干,10克
鲜生地,15g,玄参,12g,白芷,12g,麦冬,10g,浙贝,10g,金银花,10g,牛蒡子,10g,山豆根,10g,槟榔,10g,射干,6g,丹皮,6g,厚朴,6g,甘草,6g,草果,6g,牛膝,30g
麦冬,0.5两,丹参,0.5两,川贝,0.5两,防风,0.5两,柏子仁,0.5两,茯神,0.5两,杜仲,0.5两,百部根,0.5两,干山药,1两,阿胶,1两,茯苓,1两,熟干地黄,1两,五味子,1两,远志,1分,人参,1分
当归,1钱2分,白芍,1钱2分,生地,3钱,川芎,8分,秦艽,1钱,黄芩,1钱,丹皮,1钱5分,焦栀,1钱,续断,1钱5分,薄荷,8分,甘草,5分,茯苓,1钱2分
大豆,100g,麻子仁,100g,乌梢蛇,12g,白酒,1500ml
川芎,None,附子,None,熟干地黄,60克,白术,60克,防风,60克,当归,60克,酒浸,60克,白芍,60克,黄芪,60克,杜仲,60克,甘草,30克,牛膝,30克,酒浸,30克
川芎,1两半,附子,1两半,熟干地黄,2两,白术,2两,防风,2两,当归,2两,白芍,2两,黄杜仲,2两,川羌,1两,人参,1两,甘草,1两,牛膝,1两
防风,2两,白术,2两,杜仲,2两,川当归,2两,熟干地黄,2两,白芍,2两,黄芪,2两,川羌,1两,牛膝,1两,甘草,1两,人参,1两,附子,1两半,川芎,1两半
防风,1钱,熟地,1钱,白术,1钱,川羌,1钱,人参,1钱,川芎,1钱,黄蓍,1钱,牛膝,1钱,附子,1钱半,当归,1钱半,杜仲,None,白芍,1钱半,甘草,0.5钱
制附子,16g,枳实,20g,泽泻,20g,陈皮,20g,茯苓,20g,防风,20g,大豆,100g,米酒,1000ml
大豆,3升,附子,3两,枳实,4两,泽泻,4两,陈皮,4两,甘草,2两,茯苓,2两,防风,2两
大腹皮,1两,木香,0.5两,诃勒黎皮,3分,羚羊角屑,0.5两,大黄,1两,枳壳,1两,独活,0.5两,前胡,3分,赤苓,1两
黄芪,3两,乌头,3两,附子,3两,干姜,3两,花椒,3两,独活,3两,白术,3两,细辛,3两,山萸肉,2两,肉桂,2两,柏子仁,2两,天雄,2两,石斛,2两,防风,2两,石南,1两,泽泻,3两,茯苓,2两,人参,1两,茵芋,1两,半夏,1两,瓜蒌,1两,白芍,1两
大黄,1两,绯帛如手大,None,乱发如鸡子大,None,久用炊单布,1尺,败蒲,1握,桃仁,49个,甘草如中指节,None
大黄,2两,槟榔,2两,牛膝,1两,芎?,1两,枳壳,1两,独活,1两,防风,1两,肉桂,1两,火麻仁,2两,郁李仁,2两,桃仁,1两
麻黄,None,葛根,None,细辛,None,厚朴,None,茯苓,None,防己,None,枳壳,None,肉桂,None,川羌,None,防风,None,柴胡,None,黄芩,None,远志,None,白姜,None,半夏,None,甘草,None,麦冬,None
大黄,15两,枳壳,3两,槟榔,5两,郁李仁,5两,山药,5两,牛膝,5两,独活,3两,防风,3两,山萸肉,3两,火麻仁,10两,菟丝子,4两,车前子,6两
防风,3钱,川羌,3钱,独活,3钱,防己,3钱,黄芩,3钱,黄连,3钱,苍术,3钱,白术,3钱,甘草,3钱,细辛,3钱,知母,1两,川芎,1两,地黄,1两
秦艽,1钱5分,黄芪,2钱,肉桂,3分,当归,1钱5分,白术,1钱,人参,1钱,熟地,2钱,川芎,8分,桑寄生,1钱5分,续断,1钱5分,白芍,1钱,浮小麦,3合
杉木节,50g,牛蒡根,120g,地骨皮,30g,火麻仁,60g,生地,120g,丹参,30g,牛膝,50g,防风,20g,独活,30g,白酒,1500ml
石斛,1两半,萆薢,1两,柏子仁,None,石龙芮,3分,泽泻,3分,附子,1两,杜仲,1两,牛膝,1两半,赤芍,3分,云母粉,1两,松柏,1两,防风,3分,山萸肉,3分,菟丝子,1两,细辛,3分,鹿茸,1两,巴戟天,1两
白术,3两,荜茇,3两,赤小豆,3两,胡椒,3两,肉桂,3两,茯苓,3两,附子,3两,陈皮,None,诃子,3两,厚朴,2两,干姜,2两,神曲,2两,大麦糵,2两
川羌,1两,大豆,1升,酒,3升
黄芪,2斤,通草,2斤,茯苓,1斤,干姜,1斤,葛根,1斤,桑根白皮,1斤,牛蒡根,3斤,生干地黄,10两,地骨皮,10两,忍冬,10两,月采枝茎叶,None,阴干,None,湿加,5两,薏苡仁,10两,菝瘛,8两,麦冬,5两,玉竹,5两
丹参,1两半,鬼箭羽,1两半,秦艽,1两,知母,1两,猪苓,3分,白术,1两半,海藻,3分,赤苓,1两,肉桂,3分,独活,3分
皂角,3钱,广藿香,2钱,白芷,2钱,陈皮,2钱,贯众,2钱,薄荷,2钱,生甘草黄,2钱,木香,2钱,桔梗,2钱,半夏,2钱,明雄黄,2钱5分,明朱砂,2钱5分,防风,1钱,细辛,3钱,枯矾,1钱5分
朱砂,22.5克,犀角屑,15克,天竺黄,15克,秦艽,15克,白鲜皮,15克,北沙参,15克,寒水石,30克,麦冬,60克,马牙消,15克,川升麻,15克,甘草,15克,冰片,3克
当归,3克,川芎,3克,柴胡,3克,白术,3克,白芍,3克,栀子,3.6克,丹皮,2.4克,茯苓,2.4克,蔓荆子甘草,1.5克
