1,三七 川芎 红花 葛根 山楂
1,三七 川芎 红花 葛根 山楂
1,孩儿参 丹参 当归 川芎 生地 赤芍 白芍 桃仁 红花 茯苓 木香 陈皮 甘草
1,当归 川芎 红花 刘寄奴 姜黄 路通 羌活 白芷 灵仙 桑枝 胆星 芥子
1,柴胡 蚤休 茯苓 赤芍 白芍 茜草 当归 郁金 香附 黄芩 莪术 全瓜蒌 生鳖甲 虎杖 甘草
1,川芎 荆芥 防风 全蝎 地龙 细辛
1,紫荆皮 乳香 甘草 白芷 没药
1,鳖甲 乌扇 黄芩 柴胡 鼠妇 干姜 大黄 芍药 桂枝 葶苈 石苇 厚朴 牡丹 瞿麦 紫葳 半夏 人参 虫 阿胶 蜂窠 赤消 蜣螂 桃仁
1,自然铜 乳香 没药 土鳖
1,破故纸 骨碎补 杜仲 牛膝 川续断 肉苁蓉 黑豆 当归 鸡血藤膏 三七 血琥珀 麒麟竭 沉香
1,当归尾 川芎 桂心 桃仁 红花 牛膝 枳壳 柴胡 桔梗 栝楼 薤白
1,乳香 没药 血竭 香油 三七 冰片 樟脑 东丹
1,山甲 全蜈蚣 皂刺 乳香 没药 天花粉 知母
1,杜仲 丹参 芎藭
1,当归 熟地黄 白芍药 元胡索 川芎 桃仁 红花 香附 青皮 泽兰 丹皮
1,当归 赤芍 川芎 生地 红花 苏木 琥珀 血竭 乳香 三七 枳壳 大黄 甘草 朱砂 淮牛膝 砂仁
1,大黄 黄芩 甘草 桃仁 杏仁 芍药 干地黄 干漆 虻虫 水蛭 蛴螬 虫
1,乳香 没药 无名异 地龙 木鳖子 丁香 丹皮 肉桂 自然铜
1,丹参 香附 玄胡 焦艾 泽兰 赤芍 楂炭 黑豆
1,川芎 当归 防风 荆芥 羌活 白芷 细辛 蔓荆子 丹参 乳香 没药 桃仁 苏木 泽兰叶
1,胆草 黄耆 鸡血藤 红花 当归 炼蜜
1,赤芍 川芎 桃仁 红花 穿山甲 皂角刺 三棱 莪术 夏枯草
1,红藤 乳香 紫花地丁 连翘 玄胡 没药 大黄 丹皮 金银花 枳壳 赤芍 甘草
1,红藤 牛膝 桃仁 红花 当归 玄胡 赤芍 香附 炮姜 桂枝 川楝 小茴香 柴胡
1,丹参 三七 冰片
1,丹参 三七 冰片
1,丹参 三七 冰片
1,柴胡 瓜蒌根 当归 红花 甘草 穿山甲 大黄 桃仁
1,虫 蜈蚣 川山甲 全虫
