1,牛黄 雄黄 石膏 大黄 黄芩 桔梗 冰片 甘草 
1,黄连 黄芩 山栀仁 郁金 辰砂 牛黄 
1,全蝎 僵蚕 牛黄 朱砂 冰片 黄连 胆南星 天麻 甘草 
1,牛蒡根 蝉蜕 黄酒 
1,绿豆粉 乳香 
1,黄连 芍药 当归 槟榔 木香 黄芩 山栀子 薄荷 桔梗 甘草 连翘 
1,鲜仙人掌 羌活 炒杏仁 白酒 
1,川大黄 黄芩 黄连 黄柏 地龙 乳香 
1,牛黄 水牛角浓缩粉 麝香 珍珠 朱砂 雄黄 黄连 黄芩 栀子 郁金 冰片 
1,牛黄 水牛角浓缩粉 麝香 珍珠 朱砂 雄黄 黄连 黄芩 栀子 郁金 冰片 
1,牛黄 郁金 犀角 黄连 朱砂 梅片 麝香 真珠 山栀 雄黄 黄芩 
1,苡仁 大青叶 板蓝根 败酱草 牡蛎粉 夏枯草 赤芍 
1,白鲜皮 大豆黄卷 生苡米 土茯苓 山栀子 丹皮 金银花 连翘 地丁 木通 滑石块 甘草 
1,软石膏 胡黄连 辰砂 冰片 
1,蟾酥 轻扮 枯矾 寒水石 铜绿 乳香 没药 胆矾 麝香 雄黄 蜗牛 朱砂 
1,白芷 独活 大黄 地丁草 天花粉 川乌 南星 苍术 松节油 
1,板蓝根 葛根 白花蛇舌草 柴胡 连翘 浙贝 射干 荆芥 
1,柴胡 天花粉 干葛 黄芩 桔梗 连翘 牛蒡子 石膏 甘草 升麻 
1,柴胡 夏枯草 紫地丁 三颗针 黄芩 白芍 芒消 野菊花 郁金 大黄 法半夏 甘草 
1,飞青黛 西牛黄 老式大泥冰 西瓜霜 西月石 濂珠 
1,青黛 山豆根 芒消 冰片 硼砂 明矾牛黄 
1,侧耳根 女贞子 矮茶风 破故纸 墨旱莲 五味子 
1,苍耳子 辛夷 防风 连翘 野菊花 五味子 桔梗 白芷 知母 荆芥 甘草 黄柏 麻黄 细辛 
1,柴胡 薄荷 菊花 蔓荆子 防风 芥穗 黄芩 桔梗 川芎 白芷 枳壳 牛角 细辛 龙胆草 辛荑 
1,南薄荷 香白芷 川大黄 贯众 大青叶 珠兰茶 降香 明雄黄 上朱砂 上梅冰片 
1,连翘 防风 荆芥 黄连 牛蒡子 桔梗 陈枳壳 前胡 紫草茸 小川芎 升麻 木通 蝉蜕 如有闰月 麦门冬 甘草 
1,金银花 连翘 生地 牛蒡子 知母 鲜竹叶 薄荷 绿豆衣 
1,芒消 青黛 石膏 寒水石 朴消 消石 甘草 马牙消 
1,鲜马齿苋 白蜜 
1,生石膏 木通 贝母 桑叶 连翘 牛蒡子 板蓝根 金银花 蝉蜕 麦冬 生地 黄芩 
1,石膏 知母 浙贝母 板蓝根 山豆根 紫花地丁 金银花 生地 玄参 连翘 麦冬 白芍 丹皮 薄荷 甘草 鲜橄榄 
1,白英 野菊花 臭牡丹 三颗针 苦参 白头翁 七叶一枝花 白花蛇舌草 
1,白英 龙葵 蛇莓 半枝莲 猕猴桃根 
1,土茯苓 忍冬藤 甘草 板蓝根 威灵仙 山豆根 草河车 白鲜皮 
1,白头翁 黄柏 黄连 秦皮 
1,乌嘴白雄鸭 玄参 生地 蜗牛 地龙 古文钱 白盐梅 枇杷叶 
1,槟榔 芍药 枳实 厚朴 大黄 
1,板蓝根 淀粉 糖粉 菠萝香精油 
1,板槛根 夏枯草 白糖 
1,白及 白蔹 南星 牙皂 花粉 射干 白芷 全蝎 雄黄 山甲 蟾酥 血竭 冰片 麝香 细辛 生军 木通 川连 山栀 二宝花 防风 泽泻 草梢 白梅花 乳香 没药 江米 
1,九里明 一点红 射干 甘草 
1,黄连 黄柏 玄明粉 白矾 甘草 鹿角霜 煅硼砂 冰片 麝香 
1,冰片 硼砂 朱砂 玄明粉 
1,冰片 朱砂 玄明粉 硼砂 
1,八角金盘 琥珀 益母草 冬葵子 滑石 芦根 赤小豆 陈皮 甘草 
1,大黄 金银花 当归尾 玄参 柴胡 炒栀子 黄柏 贝母 
1,鲜生地 玄参 白芷 麦冬 浙贝母 金银花 牛蒡子 山豆根 花槟榔 射干 丹皮 厚朴 甘草 草果仁 土牛膝 
1,生黄耆 白芍 当归 牛蒡 连翘 黄芩 川连 防风 荆芥 桔梗 木通 前胡 紫草茸 红花 大生地 人中黄 蝉退 楂肉 丹皮 
1,山甲 全蜈蚣 皂刺 乳香 没药 天花粉 知母 
1,大黄 关木通 槟榔 黄芩 胆南星 羌活 滑石粉 白芷 牵牛子 芒硝 
1,地龙 乌芋 白酒 
1,生地榆粉 大黄粉 麻油50毫升 
1,地丁 野菊花 金银花 连翘 黑山栀 半枝莲 蒲公英 草河车 甘草 
1,人中黄 黄芩 黄柏 栀子仁 黄连 苦参 荆芥穗 防风 连翘 山豆根 牛蒡子 紫苏叶 
1,黄柏 大黄 白及 
1,山豆根 板蓝根 玄参 乌梅 桔梗 甘草 白薇 白蔹 
1,苍术 白术 茯苓皮 薏苡仁 金银花 川牛膝 
1,松石 珍珠 珊瑚 朱砂 诃子 铁屑 余甘子 五灵脂膏 檀香 降香 木香马兜铃 鸭嘴花 牛黄 广木香 绿绒蒿 船形乌头 肉豆蔻 丁香 伞梗虎耳草 毛诃子 天竺黄 西红花 木棉花 麝香 石灰华 
1,苍术 荆芥穗 山药 蜂房 白蒺藜 马钱子 槐花 穿山甲 胡连 刺猬皮 苦参 
1,防风 荆芥穗 薄荷 麻黄 大黄 芒硝 栀子 滑石 桔梗 石膏 川芎 当归 白芍 黄芩 连翘 甘草 白术 
1,生地 防风 连翘 升麻 荆芥穗 牛蒡子 玄参 酒柏 人参 桔梗 甘草 
1,芙蓉叶 大黄 泽兰叶 黄柏 黄芩 黄连 冰片 
1,川贝母 桔梗 化橘红 葶苈子 苇根 薏苡仁 金银花 连翘 旋覆花 代赭石 桃仁 杏仁 冬瓜子 
1,半枝莲 金银花 鱼腥草 虎杖 黄芩 桔梗 
1,麻黄 炒杏仁 甘草 生石膏 化橘红 牛蒡子 鱼腥草 川贝母 
1,黄耆 当归 野菊花 金银花 蒲公英 紫花地丁 连翘 
1,鱼腥草 黄芩 板蓝根 连翘 金银花 
1,马齿苋 蒲公英 如意草 白矾 
1,马齿苋 蜂房 大青叶 生苡仁 
1,蒲公英 大青叶 黄芩 丹皮 赤芍 甘草 
1,红藤 乳香 紫花地丁 连翘 玄胡索 没药 大黄 丹皮 金银花 枳壳 赤芍 甘草 
1,红藤 三颗针 丹皮 金银花 芒硝 大黄 桃仁 薏仁 甘草 
1,木贼 苡仁 板蓝根 连翘 香附 
1,柴胡 黄芩 川楝子 延胡索 白芍药 生大黄 枳壳 木香 甘草 蒲公英 
1,地锦草 辣蓼 车前草 
1,铁苋菜 马齿苋 地榆 仙鹤草 
1,牛膝 金钗石斛 人参 黄耆 当归 金银花 
1,柴胡 当归 赤芍 白芍 陈皮 枳壳 郁金 香附 丹参 玄参 茵陈 板蓝根 败酱草 
1,瓜蒌 甘草 当归 乳香 金银花 白芷 没药 青皮 
1,橄榄 萝卜 
1,西瓜霜 硼砂 黄柏 黄连 山豆根 射干 浙贝母 青黛 冰片 无患子果 大黄 黄芩 甘草 薄荷脑 
1,栝楼仁 牛蒡子 花粉 黄芩 生栀子 连翘 皂刺 金银花 甘草 陈皮 青皮 柴胡 
1,栝楼 生姜 甘草金银花 牛蒡子 
1,双花 连翘 黄柏 苦参 川椒 艾叶 冬青叶 大葱 
1,大青叶 板蓝根 连翘 拳参 
1,岗梅 金钱风 山芝麻 土牛膝 毛冬青 
1,滑石粉 甘草粉 朱砂面 雄黄 冰片 
1,黑乌蛇 白花蛇 雄黄 大黄 
1,黄连 桔梗 连翘 土贝母 丹皮 甘草梢 黄芩 生地 白僵蚕 玄参 
1,黄连 升麻 黄芩 黄柏 生栀子 金银花 防风 牛蒡子 当归 大黄 赤芍 甘草 
1,硫酸黄连素 西瓜霜 月石 硝苯汞 蒸馏水 
1,黄连 五倍子 
1,黄连 升麻 葛根 柴胡 赤芍 川芎 归尾 连翘 桔梗 黄芩 羌活 防风 金银花 甘草节 
