1,川乌 萆薢 茴香 杜仲 川椒 当归 木瓜 柏子仁 菟丝子 地黄 川楝 泽泻 远志 川巴戟 牛膝 肉苁蓉 胡芦巴 茱萸 茯苓 蛇床子 破故纸 苍术 
1,鹿茄茸 蚕蛾 鹿角胶 巨胜子 人参 哺退鸡蛋 枸杞 当归 肉苁蓉 楮实子 杜仲 牛膝 金樱子 巴戟 锁阳 葱子 韭子 故纸 熟地 鸽子蛋 何首乌 
1,何首乌 仙茅 茯苓 苍术 牛膝 
1,仙茅 茱萸 何首乌 萆薢 何首乌 破故纸 黄精 地黄 地黄 巨胜子 山药 枸杞 天门冬 麦门冬 茯苓 五味子 茴香 覆盆子 拣参 嫩鹿茸 牛膝 柏子仁 青盐 杜仲 当归 川巴戟 菟丝子 肉苁蓉 川椒 远志 锁阳 
1,车前子 青粱米 
1,车前子 粳米 
1,车前子叶 葱白 粳米 
1,车前子 羚羊角 防风 菟丝子 决明子 
1,车前子 菊花 地黄 麦门冬 
1,鲜车前叶 葱白 粳米 
1,蛇蜕 蝉蜕 羌活 当归 石决明 川芎 防风 茯苓 甘草 芍药 十 白蒺藜 苍术 十 
1,蛇蜕 蝉蜕 羌活 当归 石决明 川芎 防风 茯苓 甘草 芍药 白蒺藜 苍术 
1,茯苓 甘草 防风 石决明 川芎 羌活 当归 芍药 白蒺藜 蝉退 苍术 蛇退 
1,黄连 菊花 花椒 防风 青盐 李仁 当归 杏仁 铜绿 蕤仁 白矾 皮硝 
1,刮皮术 菊花 青盐 椒 
1,地黄 鹿茸 肉苁蓉 牛膝 桂心 蛇床子 菟丝子 远志 枣仁 
1,川椒 茯苓 川乌 茴香 苍术 甘草 熟地 山药 
1,苍术 
1,苍术 茯苓 
1,苍术 川椒 茯苓 茴香 
1,苍术 
1,苁蓉 巴戟 菊花 枸杞 
1,苁蓉 巴戟 菊花 枸杞 
1,苁蓉 巴戟 枸杞 菊花 川楝 
1,磁石 一 牛膝 黄踯躅 川芎 肉桂 芍药 黑牵牛 草乌 十 
1,磁石 牛膝 黄踯躅 川芎 肉桂 芍药 黑牵牛 草乌 
1,磁石 白术 神曲 枸杞 麦芽 当归 人参 地黄 辰砂 牛膝 茯苓 菊花 
1,磁石 硇砂 
1,沉香 黑附子 鹿茸 苁蓉 菟丝子 地黄 
1,沉香 木香 白檀 胡桃 丁香 枸杞 茴香 全蝎 茴香 川楝 葫芦巴 破故纸 川山甲 菟丝子 巨胜子 远志 韭子 莲花蕊 川心巴戟 山药 茱萸 知母 仙灵脾 青皮 陈皮 茯苓 牛膝 黄精 天门冬 麦门冬 人参 地黄 乳香 地黄 细墨 五味子 肉苁蓉 
1,楮实 桂心 牛膝 干姜 
1,柴胡 羌活 防风 地黄 芍药 甘草 
1,青盐 没石子 细辛 破故纸 地骨皮 地黄 槐角子 百药煎 
1,钟乳粉不拘多少 
1,蔓菁花 
1,破故纸 胡桃瓤 
1,破故纸 雄雀儿粪 地黄 木香 安息香 丹参 
1,黑桑椹 大豆 
1,芜菁子 
1,白瓜子 
1,地肤子1斗 地黄 
1,柏子仁 地黄 沉香 山药 石斛 石麻 覆盆子 牛膝 黄耆 蔓荆子 
1,地肤子 蓝子 白蒺藜 细辛 桂心 车前子 菟丝子 瓜子 萤火虫 黄连 茺蔚子 青葙子 大黄 决明子 
1,茴香 黑附子 巴戟天 陈皮 陈皮 破故纸 青盐 牛膝 川椒 
1,山药 牛膝 茯苓 枳实 五味子 杜仲 茱萸 巴戟 远志 地黄 肉苁蓉 菖蒲 枸杞 苍术 莲肉 
1,黄耆 芡实 白术 沙苑子 山药 茯苓 当归 陈皮 扁豆 菟丝子 
1,茴香 木香 川楝 夏 冬 枳壳 知母春秋 夏 冬 茯苓 甘草 地龙 鹿茸 川山甲 狗茎 
1,鹿角胶 杜仲 山药 茯苓 地黄 菟丝子 茱萸 五味子 牛膝 益智仁 远志 茴香 川楝 川巴戟 破故纸 胡芦巴 柏子仁 川山甲 沉香 全蝎 
1,马牙消 
1,炼成白石英 石斛 苁蓉 茯苓 泽泻 陈皮 菟丝子 
1,花粉 河南真绿豆粉 薄荷 白檀香 白石英 白硼砂 白豆蔻 玄明粉 石膏 柿霜 白粉霜 
1,当归 生地 熟地 麦门冬 天冬 何首乌 肉苁蓉 白芍 茴香 茯苓 枸杞 山药 远志 菟丝子 粉草 何首乌 川芎 苍术 川椒 丁香 人参 川乌 
1,珍珠 麝香 熊胆 冰片 硇砂 炉甘石 石决明 螵蛸 
1,柏叶 夜明砂 
1,蒙花 白蒺藜 菊花 木贼 蛇蜕 蝉蜕 荆芥 蔓荆子 薄荷 当归 川芎 黄连 地骨皮 花椒 楮实子 花粉 甘草 
1,黄连 炉甘石 
1,甘石 冰片 麝香 熊胆 
1,当归 防风 胆草 黄连 连翘 黄芩 黄柏 硼粉 石决 蒙花 车前 赤芍花粉 谷精 柴胡 玄参 川军 菊花 山栀 木通 蝉蜕 荆芥 木贼 白蒺藜 生地 羌活 川芎 甘草 薄荷 草决 甘石 
1,巴戟天 地黄 枸杞 黑附子 菊花 川椒 
1,白亮鱼胶 地黄 山药 人参 白蒺藜 茯苓 牛膝 枸杞 鹿胶 菟丝子 茱萸 当归 
1,炉甘石 冰片 琥珀面 煅珊瑚 珍珠 朱砂面 麝香 煅硼砂面 熊胆 
1,炉甘石 梅片 硼砂 珠子 丹参 琥珀 麝香 
1,朱砂 磁石 赤石脂 代赭石 人中黄 禹余粮 乳香 没药 
1,椒红 菊花 黑附子 旋覆花 苍术 决明子 芎? 紫巴戟 
1,辰砂 椒 
1,白蒺藜 黄柏 元参 青葙子 黄芩 赤芍 防风 知母 犀角 木贼 蝉蜕 石决明 草决明 归尾 
1,苍术 何首乌 地骨皮 
1,鹰眼睛 
1,当归 黄耆 没药 川芎 苍术 荆芥 薄荷 熟地 羌活 菊花 麻黄 
1,黄柏 知母 龟版 熟地 锁阳 枸杞 干姜 五味子 白芍 天冬 覆盆子 菟丝子 白术 陈皮 牡蛎 山萸 虎胫骨 防己 牛膝 当归 
1,白花蛇 乌稍蛇 麻黄 细辛 全蝎 尖 芍药 贯芎 防风 葛根 没药 血竭 朱砂 乌犀屑 地龙 甘草 丁香 白僵蚕 乳香 麝香 片脑 官桂 草豆蔻 羌活 虎胫骨 玄参 丹参 威灵仙 天麻 藿香 天竺黄 败龟板 人参 何首乌 白芷 乌药 安息香 青皮 黑附子 香附 白豆蔻 骨碎补 黄连 茯苓 黄芩 白术 地黄 松香脂 大黄 当归 木香 沉香 金箔 
1,白花蛇 乌梢蛇 麻黄 细辛 全蝎 两头尖 芍药 贯芎 防风 葛根 没药 血竭 朱砂 乌犀屑 地龙 甘草 丁香 白僵蚕 乳香 麝香 片脑 官桂 草豆蔻 羌活 虎胫骨 玄参 丹参 威灵仙 天麻 藿香 天竺黄 败龟版 人参 何首乌 白芷 乌药 安息香 青皮 黑附子 香附 白豆蔻 骨碎补 黄连 茯苓 黄芩 白术 地黄 松香脂 大黄 当归 木香 沉香 金箔 
1,石斛 萆薢 柏子仁 石龙芮 泽泻 黑附子 杜仲 牛膝 芍药 云母粉 松柏 防风 茱萸 菟丝子 细辛 鹿茸 巴戟 
1,人参 茯神 芦荟 琥珀 蔓荆子 川芎 生地 熟地 茺蔚子 蝉蜕 车前子 细辛 白蒺藜 远志 全蝎 
1,地黄 1石2斗 杏仁1斗 大麻子1斗 糯米1石 上曲 
1,地黄 地黄 地黄 甘草 醇酒1斗 菟丝子 鹿角胶 白蒺藜 牛膝 干漆 茯苓 槟榔 枳壳 萆薢 覆盆子 
1,地黄 黄连 黄芩 枳壳 大黄 人参 
1,菊花 木贼 苍术 地黄 枸杞 荆芥 
1,地黄 黄连 决明子 没药 菊花 防风 羌活 桂心 光明朱砂 
1,地黄 杏仁 金钗 石斛 牛膝 防风 枳壳 
1,地肤子 蓝子 白蒺藜 车前子 甜瓜子 茺蔚子 青葙子 细辛 萤火虫 决明子 黄连 覆盆子 地黄 菟丝子 
1,天精草 长生草 枸杞 地骨皮 
1,萆薢 防风 白蒺藜 狗脊 乌药 黑附子 白附子 赤小豆 地龙 骨碎补 茴香 羌活 天南星 黄耆 肉苁蓉 牛膝 何首乌 川椒 覆盆子 木鳖子 
1,动物肝 粳米 葱 姜 油 盐 
1,老冬瓜仁 
1,黄耆 通草 茯苓 干姜 干葛 桑白皮 鼠粘根 地黄 枸杞 忍冬 薏仁 菝瘛 麦门冬 萎蕤 
1,朱砂 春蜜 秋蜜 
1,麝香 熊胆 飞琥珀 冰片 飞制甘石 飞生月石 荸荠粉 蕤仁霜 生地 玄参 石斛 麦冬 杞子 黄连 黄芩 黄柏 龙胆草 青葙子 决明子 白蒺藜 菊花 桑叶 谷精珠 木贼草 焦山栀 石决明 淡竹叶 夜明沙 木鳖子 
1,麝香 珍珠 熊胆 冰片 琥珀 炉甘石 硼砂 青葙子 谷精草 桑叶 菊花 蒙花 决明子 蔓荆子 苍耳子 蚕砂 白蒺藜 薄荷 大黄 黄芩 黄连 黄柏 龙胆草 山栀 知母 车前子 地黄 芍药 当归 丹皮 荆芥 防风 青蒿 菖蒲 茯苓 银花 连翘 甘草 玄参 枳壳 苦丁茶 枸杞 木贼草 望月砂 
1,鹿角 苍耳 麋角 当归 山药 茯苓 黄耆 人参 沉香 沙苑疾藜 远志 肉苁蓉 黑附子 
1,防风 川芎 白芷 菊花 甘草 
1,覆盆子 远志 杜仲 柏子仁 枸杞 地肤子 胡桃仁 
1,覆盆子 巴戟天 肉苁蓉 远志 牛膝 五味子 续断 茱萸 
1,茯苓 松脂 松子仁 柏子仁 
1,茯苓 苍术 枸杞 川椒 地黄 
1,菊 
1,桑叶 不拘多少 
1,巨胜子 枸杞 何首乌 冬青 破故纸 山萸 巴戟 桑叶 柏子仁 蛇床子 川椒 
1,枸杞 菊花 地黄 当归 赤芍 苏木 青葙子 丝瓜络 寸冬 珍珠母 丹参 生芪 
1,菊花 枸杞 肉苁蓉 巴戟天 
1,振山威 水陆使者 金笋 玉枝 阴飞郎 劈天龙 九阳公 昆山雪 赤羽娘 重阳英 寿春紫 宿砂蜜 海上主人 太乙丹 朝云兽 补骨先生 乾坤髓 珍珠 通天柱杖 飞仙 先登 吐蕃丝 仙人仗 玉丝皮 风流带 王孙草 如字香 云门令使 
1,多年燕子窝 皂角30梃 地黄 当归 仙灵脾 硼砂 地黄 细辛 白盐 木鳖子 川楝 青盐 威灵仙 白芷 藿香 酸榴皮 川百药煎 黑牵牛 川芎 核桃仁 酒醋 
1,菊花 枸杞 地黄 山药 
1,炉甘石 冰片 麝香 熊胆 
1,炉甘石 梅片 硼砂 丹参 琥珀 珍珠 熊胆 麝香 黄连 
1,生油 故铧铁 塞水石 马牙消 曾青 
1,枸杞 
1,枸杞 粳米 
1,枸杞 
1,枸杞 茯苓 白沙蜜 黄蜡 
1,枸杞5大升 地黄3大升 大麻子5大升 
1,枸杞 粳米 白糖 
1,枸杞 糯米 白糖 
1,苁蓉 枸杞 川椒 甘菊 巴戟减半 
1,菊花 当归 枸杞 龙眼肉 
1,芍药 荆芥 白芷 当归 防风 青盐 
1,何首乌 旱莲草 槐角 地黄 骨碎补 青盐 没食子 
1,鹿茸 当归 牛膝 破故纸 黑附子 巴戟 远志 茯苓 柏子仁 鹿角胶 螵蛸 肉苁蓉 菟丝子 泽泻 
1,天门冬 麦门冬 地黄 地黄 人参 茯苓 山药 枸杞 牛膝 石斛 草决明 杏仁 菊花 菟丝子 枳壳 羚羊角 乌犀角 五味子 甘草 防风 白蒺藜 黄连 川芎 青葙子 
1,荆芥 菊花 川芎 白术 
1,乌梅 铜绿 归尾 甘石 苦参 胆矾 新针 
1,甘石 珍珠 玛瑙 雄黄 麝香 冰片 
1,当归 川芎 羌活 生地 防风 薄荷 草决明 覆花 蝉退 白蒺藜 蛇退 蒙花 木贼 黄连 
1,黑铅 
1,黑桑棋 
1,黑参 黄芩 地黄 芍药 菊花 青葙子 白蒺藜 
1,黄连 西瓜霜 月石 硝苯汞 蒸馏水 
1,黄连 黄连 黄芩 黄柏 龙胆 柴胡 青皮 木贼 蒙花 茺蔚子 决明子 石决明 夜明砂 鲜羊肝 
1,黄连 黄柏 龙胆草 草决明 石决明 蒙花 青皮 柴胡 木贼草 黄连 黄芩 夜明砂 茺蔚子 鲜羊肝 
1,黄耆 钟乳粉 茯苓 云母粉 远志 细辛 
1,拣人参 天门冬 麦门冬 地黄 地黄 当归 川芎 茯苓 山药 菟丝子 枸杞 肉苁蓉 牛膝 杜仲 石斛 五味子 黄连 黄柏 知母 杏仁 枳壳 防风 菊花 青葙子 草决明 白蒺藜 羚羊角 乌犀角 甘草 
1,夜明砂 晚蚕砂 谷精草 蛤扮 
1,春季三月用：胡麻 秋石 何首乌 地黄 甘草 
1,新鲜胡萝卜 粳米 
1,破故纸 杜仲 萆薢 胡桃仁 
1,当归 生地 川芎 白芍 菊花 杞子 白蒺藜 故纸 川连 黄芩 茯苓 寸冬 琥珀 复盆子 蒙花 木贼 青葙子 蔓荆子 楮实子 栀子 黄柏 知母 青盐 甘草 胆草 
1,麦冬 天冬 党参 熟地 知母 黄柏 川芎 菊花 山药 枳壳 苁蓉 青葙子 当归 菟丝子 茯苓 枸杞 杜仲炭 杏仁 生地 沙苑子 羚羊 黄连 犀角 石斛 甘草 琥珀 
1,琥珀 鳖甲 京三棱 延胡索 没药 大黄 
1,仙菁玄实子 木脂珠 
1,当归 赤芍 红花 菊花 草决明 五味子 龙胆草 蒲公英 蝉蜕 木贼 苏木 
1,丹参 片脑 麝香 人参 犀角 白花蛇 乌梢蛇 黑附子 乌药 白豆蔻 青皮 茯苓 香附 当归 骨碎补 麻黄 川芎 两头尖 白术 羌活 防风 全蝎 天麻 玄参 威灵仙 白芷 草豆蔻 血竭 黄芩 黄连 地龙 大黄 地黄 木香 沉香 丁香 乳香 没药 安息香 细辛 干葛 芍药 姜蚕 天竹黄 龟版 虎骨 藿香 甘草 朱砂 官桂 松香 何首乌 金箔 酥油 黄蜡 蜜糖 
1,槐叶 
1,乌牛胆 槐子 
1,白蒺藜 车前子 牛蒡 茺蔚子 
1,嫩槐叶 
1,旱莲草 
1,牡蛎 干姜 
1,零陵香 甘松 沉香 乳香 木香 草豆蔻 槟榔 桂 茯苓 甘草 
1,苍术 地黄 
1,何首乌 不拘多少 
1,枸杞 菊花 远志 车前子 巴戟 地黄 覆盆子 白术 苁蓉 菖蒲 牛膝 地骨皮 菟丝子 续断 细辛 何首乌 
1,炉甘石 赤石脂 滑石 黄连 辰砂 青黛 石决明 
1,鸡头实 
1,夏枯草 地龙 寄生 槐花 地黄 黄芩 菊花 薄荷 
1,金果榄 黄精 蒙花 谷精草 急性子 菟丝子 枸杞 甘草 
1,黄连 黄芩 栀子 黄柏 菊花 
1,软前胡 桔梗 直防风 川独活 芍药 肥知母 荆芥 薄荷 蔓荆子 柴胡 片姜黄 
1,黄连 菊花 枸杞 甘草 牛蒡 
1,木贼 蝉蜕 连翘 赤芍 防风 荆芥 生地 木通 车前子 甘草 
1,桔梗 白蒺藜 木贼 羌活 蝉蜕 薄荷 防风 草决 覆盆子 当归 川芎 白芍 生地 白芷 
