1,海金砂 金钱草 车前子 木通 茯苓 陈皮 青皮 滑石 琥珀末 
1,绵耆 生地炭 归身炭 茯苓 泽泻 升麻 银花 条岑 川连 木香 范制面 
1,夏枯草 槐花 连翘 甘草 红花 金银花 
1,茯苓 泽泻 茵陈 猪苓 黄芩 黄连 知母 花粉 白术 防己 陈皮 青皮 苍术 
1,赤小豆 当归 
1,苍术 生军 麻黄 天麻 沉香 檀香 丁香 木香 麝香 雄黄 朱砂 甘草 蟾酥 
1,晚蚕沙 薏仁 大豆 木瓜 黄连 半夏 黄芩 通草 焦山栀 吴萸 0 
1,败酱草 金银花 冬瓜子 蒲公英 丹皮 薏仁 京赤药 枳壳 桃仁 连翘 大黄 甘草 
1,苍术炭 白术炭 厚朴 通草 莲子 扁豆 山药 茯苓 诃子 肉豆蔻 党参 甘草 
1,荆芥 防风 黄芩 白芷 桔梗 浮萍 丹皮 皂刺 何首乌 苦参 茯苓 牛膝 
1,沉香 巴豆 陈皮 青皮 莪术 木香 乌梅肉 黄连 槟榔 丁香 
1,龟版 升麻 香附 芍药 侧柏叶 椿根白皮 
1,柴胡 猪苓 茯苓 泽泻 白术 肉桂 
1,白术 茯苓 泽泻 柴胡 猪苓 黄芩 
1,萆薢 黄柏 菖蒲 茯苓 白术 莲子心 丹参 车前子 
1,益智仁 川萆解 菖蒲 乌药 
1,川萆 黄柏 菖蒲 茯苓 丹参 白术 莲子心 车前子 
1,当归 生白芍 党参 白术 茯苓 椿皮 鹿角霜 故纸 芡实 螵蛸 香附 肉桂 陈皮 杜仲炭 续断 甘草 木通 吴萸 
1,当归 白术 木香 茯苓 川芎 甘草 生地 白芍 鸡冠花 杞子 莲肉 益智仁 枣仁 鳖甲胶 龟版胶 白木耳 檀香 鹿角胶 玫瑰花 巴戟肉 吴萸 茜草 没石子 白矾 乌梅肉 
1,葶苈 龙胆草 山栀仁 茵陈 黄芩 
1,八角金盘 琥珀 益母草 冬葵子 滑石 芦根 赤小豆 陈皮 甘草 
1,茯苓 山药 生米仁 扁豆 建莲 芡实 使君子 砂仁 糯米 白米 
1,瞿麦 滑石 山栀 木通 甘草 车前子 泽泻 赤苓 淡竹叶 
1,郁金 木香 黄芩 茵陈 川楝 虎杖 玉米须 
1,蓬术 三棱 桂心 青皮 益智 巴豆 
1,当归 芍药 茯苓 白术 泽泻 芎? 
1,当归 芍药 独活 防风 茯苓 黄芩 秦艽 杏仁 甘草 桂心 
1,羌活 茵陈 苦参 防风 当归 黄芩 甘草 猪苓 泽泻 知母 升麻 苍术 葛根 白术 党参 
1,当归 桂枝 酒杭芍 北细辛 小木通 牛膝 香独活 木瓜 甘草 干地龙 全蝎 蜈蚣 防己 川断 
1,黑附子 枳实 泽泻 陈皮 茯苓 防风 大豆 水 米酒 
1,冬葵子 萆薢 白糖 
1,陈皮 茯苓 当归 川芎 枳实 香附 半夏 甘草 滑石 
1,飞廉草 匾蓄 凤尾草 茯苓 菟丝子 熟地 
1,茯苓皮 薏仁 猪苓 大腹皮 通草 淡竹叶 
1,茯苓 桂枝 白术 甘草 
1,茯苓 白术 戎盐 
1,当归 白芍 川芎 地黄 栀子 黄连 石韦 海金沙 甘草 关木通 滑石 
1,茯苓 泽泻 木通 猪苓 栀子 枳壳 茵陈 
1,木通 黄芩 滑石 大黄 甘草 猪苓 泽泻 黄柏 萹蓄 桅子 瞿麦 车前子 茯苓 知母 
1,地黄 地黄 天门冬 麦门冬 枇杷叶 黄芩 石斛 枳壳 甘草 茵陈 
1,枇杷叶 地黄 天门冬 枳壳 茵陈 地黄 麦门冬 石斛 甘草 黄芩 
1,滑石 淡芩 茵陈 藿香 连翘 菖蒲 白蔻 薄荷 木通 射干 贝母 
1,绿豆 赤小豆 黑豆 甘草 
1,苋菜 甘草 旱莲草 蜂蜜10毫升 
1,官桂 人参 藿香 茯苓 白术 甘草 葛根 泽泻 石膏 寒水石 滑石 木香 
1,黄连 枳壳 当归 芍药 茯苓 泽泻 青皮 槟榔 木香 甘草 
1,冬瓜皮 茯苓皮 黄芪 生姜皮 枣仁 白糖 
1,黄芩 滑石 茯苓皮 猪苓 大腹皮 白蔻仁 通草 
1,黄耆 昆布 赤小豆 
1,茵陈 山栀 金银花 连翘 败酱草 板蓝根 赤芍 白芍 柴胡 神曲 苏梗 桔梗 大豆 
1,虎杖 茵陈 板蓝根 蒲公英 陈皮 
1,青蒿脑4. 竹茹 半夏 茯苓 青子芩4. 枳壳 陈广皮 碧玉散 
1,葫芦壳 冬瓜皮 西瓜皮 枣仁 
1,新鲜荷叶 粳米 冰糖 
1,紫河车 竺黄 甘草 白梅花 滑石 丹皮 甘松 花粉 莪术 砂仁 益智仁 人参 木香 黄耆 山药 香附 桔梗 茯苓 远志 
1,滑石 生杭芍 知母 黄柏 
1,寒水石 白石脂 栝楼 菟丝子 知母 桂心 
1,茵陈 苍术 木通 栀子 茯苓 猪苓 泽泻 薏仁 
1,何首乌 防风 金银花 荆芥 苍术 白鲜皮 甘草 苦参 连翘 木通 
1,降香 石苇 滑石 鱼脑石 金钱草 海金砂 鸡内金 冬葵子 牛膝 甘草 
