0,西黄 琥珀 辰砂 梅冰 雄精 羚角片 乳香 犀角片
1,麦冬 桔梗 甘草 花粉 陈皮 元参 百部
1,黄芩 桑白皮 贝母 花粉 杏仁 知母 天冬 沙参 枇杷叶 
1,米壳 甘草 杏仁 紫菀 桔梗 五味子 葶苈 人参 半夏 桑白皮 紫苏 陈皮 
1,桔梗 半夏 陈皮 前胡 千葛 茯苓 紫苏 麻黄 杏仁 桑白皮 甘草 
1,麦冬 五味子 天冬 生地 桑白皮 款冬花 紫菀 桔梗 甘草 牛膝 
1,南沙参 桑叶 杏仁 茯苓 贝母 姜夏 前胡 薄荷 苏子 陈皮 米仁 炙草 
1,陈皮 桔梗 枳实 川芎 芍药 半夏 茯苓 甘草 黄连 黄芩 苍术 神曲 山楂 贝母 
1,白矾 辰砂 天南星 半夏 
1,辰砂 天南星 白矾 半夏 
1,车前子 青粱米 
1,车前子 粳米 
1,豆豉 桔梗 滑石 厚朴 苏梗 连翘 杏仁 甘草 
1,柴胡 陈皮 半夏 甘草 生姜 
1,柴胡 甘草 
1,柴胡 紫菀 茯苓 雄黄 人参 黄芩 牛膝 丹砂 马兜铃 
1,梨清膏 贝母 麦冬 百合 款冬花 
1,贝母 麻黄 桑白皮 葶苈 蜂蜜 
1,贝母 枇杷叶 桔梗 白糖 柠檬酸5厘 薄荷5厘 苯甲酸 尼泊金 杏仁 杨梅香精 
1,贝母 桔梗 枇杷叶 薄荷 
1,贝母 杏仁 蜂蜜 
1,米汤 贝母 冰糖 
1,木香膏 木香 悬钩子茎 木藤蓼 野姜 诃子 余甘子 诃子 块根糙苏 
1,木香膏 木香 悬钩子茎 土藤蓼 野姜 诃子 余甘子 诃子 块根糙苏 
1,侧耳根 女贞子 矮茶风 破故纸 墨旱莲 五味子 
1,贝母 羚羊角 猪脱氧胆酸 麝香 沉香 人工竺黄 青礞石 硼砂 
1,贝母 粳米 冰糖 
1,粳米 砂糖 贝母 
1,贝母 紫菀 五味子 百部 杏仁 甘草 
1,贝母 五味子 甘草 款冬花 知母 杏仁 
1,贝母 桔梗 甘草 紫菀 杏仁 
1,贝母 
1,黄芪 桔梗 沙参 杏仁 紫菀 茯苓 百合 半夏 甘草 
1,百部 白酒 
1,百部 麻黄 杏仁 
1,鲜百合 杏仁 粳米 白糖 
1,百合 地黄 地黄 麦冬 玄参 贝母 当归 白芍 桔梗 甘草 
1,花粉 河南真绿豆粉 薄荷 白檀香 白石英 白硼砂 白豆蔻 玄明粉 石膏 柿霜 白粉霜 
1,白及 冰糖 
1,瓜蒌子 半夏 
1,半夏 郁李仁 陈皮 木香 槟榔 
1,北杏 雪梨 白砂糖 
1,南天烛子 冰糖 
1,檀香 石膏 红花 甘草 丁香 北沙参 拳参 白葡萄干 
1,檀香 石膏 红花 甘草 丁香 北沙参 拳参 白葡萄干 
1,川芎 当归 生地 白芍 麦冬 天冬 贝母 茯苓 桔梗 五味子 骨皮 甘草 
1,连翘 甘草 麦门冬 党参 百部 元参 乌梅 黄耆 云故纸 诃子 僵蚕 桔梗 花粉 蟾酥 冰片 薄荷 薄荷 白糖 
1,葶苈 苏子 杏仁 旋覆花 代赭石 麻黄 僵蚕 枇杷叶 射干 陈皮 贝母 黛蛤散 
1,麻黄 杏仁 五味子 甘草 杏仁 蔗糖 香精 苯甲酸钠 
1,木香 石膏 陈皮 桔梗 麻黄 五味子 
1,赭石 麦冬 杭菊 石斛 白蒺藜 白蒺藜 沙参 桑叶 陈皮 贝母 杏仁 旋复花 
1,阿胶 鼠粘子 甘草 马兜铃 杏仁 糯米 
1,紫菀 百部 前胡 枇杷叶 甘草 杏仁 桔梗 麻黄 大青叶 
1,半夏 茯苓 广皮 甘草 苍术 厚朴 
1,知母 贝母 半夏 茯苓 陈皮 甘草 
1,天冬 麦冬 瓜蒌仁 陈皮 百部 天竺黄 竹茹 
1,麦冬 天门冬 知母 贝母 
1,白皮大萝卜 蜂蜜 
1,五味子 甘草 陈皮 硼砂 薄荷 乌梅 
1,半夏 
1,开金锁 生干蟾 鱼腥草 百部 穿心莲 
1,矮地茶 铁包金 金樱子 岗梅 沙参 
1,松塔 杏仁 黄豆 蒲公英 冰片 
1,麻黄浸膏 贝母 陈皮 桔梗 五味子 甘草 半夏 远志 
1,干日红 鼠曲草 平地木 四季青 
1,人参 茯苓 远志 牛膝 杜仲 黄耆 菖蒲 当归 苍术 菊花 地骨皮 天麻 半夏 地黄 地黄 益智 萆薢 羌活 
1,橄榄 萝卜 
1,桂枝 龙骨 白芍 生姜 枣仁 甘草 牡蛎 黄连 半夏 瓜蒌皮 杏仁 
1,拣桂 干生姜 茯苓 半夏 白术 红皮 泽泻 
1,拣桂 干生姜 茯苓 半夏 白术 红皮 泽泻 
1,诃子 杏仁 通草 
1,诃子 桔梗 甘草6.6厘米 
1,蛤蚧 成炼钟乳 款冬花 肉桂 白矾 甘草 
1,莲肉 前胡 花粉 半夏 条参 白及 瓜仁 天冬 寸冬 贝母 白前 桔梗 赖氏红 杏仁 桑白皮 苏子 白芥子 莱菔 云苓 山药 薏仁 扁豆 百合 生耆 党参 生草 蛤蚧 
1,蛤蚧 诃子 阿胶 地黄 麦门冬 细辛 甘草 
1,菊花 白糖 
1,皂角 枯白矾 
1,旋复花25公斤 紫菀25公斤 杏仁30公斤 菊花30公斤 鹅不食草12.5公斤 细辛12.5公斤 五倍子12.5公斤 黄芩35公斤 花椒5公斤 明矾10公斤 麦冬20公斤 猪牙皂角7.5公斤 甘草7.5公斤 
1,紫苏 麻黄 杏仁 陈皮 桑白皮 茯苓 甘草 
1,紫苏 麻黄 杏仁 陈皮 甘草 桑白皮 茯苓 
1,蒌仁 天南星 清夏 枳壳 青皮 元芩 花粉 陈皮 陈皮 大黄 沉香 海浮石 
1,天南星 白矾 半夏 朱砂 人参 山药 腻粉 金箔 
1,紫苏 前胡 葛根 杏仁 桔梗 半夏 陈皮 贝母 花粉 枳壳 茯苓 木香 玄参 甘草 
