0,艾叶 赤石脂 茯苓
1,荆芥 芎藭 防风 独活 甘草 麻黄 人参
1,地黄 当归 芍药 川芎 藁本 前胡 防风 
1,天南星 川芎 白附子 半夏 天麻 白僵蚕 防风 石膏 白花蛇 蝎梢 
1,当归 川芎 红花 刘寄奴 姜黄 路通 羌活 白芷 威灵仙 桑枝 胆南星 白芥子 
1,乳香 没药 桃仁 红花 当归 地龙 牛膝 羌活 甘草 五灵脂 香附 
1,川楝 茴香 酒炒破故纸 青盐 煨三棱 山萸 煨莪术 通草 橘核 荔枝核 甘草 
1,黄耆 熟地 人参 当归 川芎 枸杞 通草 王不留行 
1,破故纸 75%酒精 
1,黄耆 归尾 赤芍 地龙 川芎 桃仁 红花 
1,当归 杜仲 黄芪 党参 川断 菟丝子 羌活 鹿角霜 枸杞 伸筋草 何首乌 城草 山楂 谷芽 
1,知母 甘草 石膏 粳米 桂枝 
1,冰片 麝香 樟丹 枯矾 龙骨 
1,山甲 蜈蚣 皂刺 乳香 没药 花粉 知母 
1,当归 桂枝 酒杭芍 北细辛 小木通 牛膝 香独活 木瓜 甘草 干地龙 全蝎 蜈蚣 防己 川断 
1,当归 芍药 甘草 通草 桂枝 细辛 生姜 茱萸 枣仁 
1,大豆 麻子仁 乌蛇 白酒 
1,地龙 乌芋 白酒 
1,地龙 苏木 桃仁 土鳖 麻黄 黄柏 元胡 乳没 当归 川断 乌药 甘草 
1,生地 熟地 白术 淡干姜 川乌 细辛 蜈蚣 甘草 
1,乳香 没药 无名异 地龙 木鳖子 丁香 丹皮 肉桂 自然铜 
1,杜仲 丹参 川芎 江米酒 
1,丹参 玄参 白芥子 山药 丝瓜络 橘核 生地 熟地 莪术 肉桂 金银花藤 鸡血藤 
1,苍术 黄柏 川断 鸡血藤 双花 板蓝根 大青叶 蒲公英 连翘 石斛 滑石 甘草 
1,党参 北沙参 黄芪 生地 丹皮 紫草 鸡血藤 络石藤 
1,珊瑚 珍珠 青金石 珍珠母 诃子 木香 红花 丁香 沉香 朱砂 龙骨 炉甘石 脑石 磁石 禹粮土 芝麻 葫芦 紫菀花 獐牙菜 菖蒲 草乌 打箭菊 甘草 红花 麝香 
1,川乌 草乌 红花 甘草 木瓜 乌梅 麻黄 
1,麻黄 石膏 独活 茯苓 茱萸 秦艽 细辛 桂心 人参 防风 芎劳 防己 甘草 干姜 白术 杏仁 黑附子 
1,防己 桂枝 甘草 
1,生耆 僵蚕 全蝎 钩藤 玄参 知柏 桔梗 蜈蚣 菊花 生地 川芎 赤芍 白芍 当归 丹参 白蒺藜 
1,金银花 连翘 赤小豆 当归 防己 鸡血藤 赤芍 牛膝 车前子 活血止痛散1／4瓶 云南白药1瓶 
1,柴胡 瓜蒌根 当归 红花 甘草 穿山甲 大黄 桃仁 
1,桂枝 威灵仙 防风 五加皮 细辛 荆芥 乳香 没药 
1,宽筋藤 钩藤 金银花藤 王不留行 刘寄奴 防风 大黄 荆芥 
1,白毛草 金银花 比茎藤 五月红 臭梧桐 鸡血藤 乌麻根 苏木子 三白草 白鱼鲄 白木槿 
1,桂枝 芍药 甘草 麻黄 生姜 白术 知母 防风 黑附子 
1,桂枝 枳壳 陈皮 红花 香附 生地 归尾 元胡索 防风 赤芍 独活 
1,桂枝 赤芍 甘草 生姜 枣仁 当归 
1,桂枝 赤芍 当归 甘草 生姜 枣仁 
1,桂心 地龙 白僵蚕 漏芦 威灵仙 芎藭 白芷 当归 木香 
1,丹参 旋覆花 杏仁 茯苓 茜草 干地龙 薤白 半夏 山楂 五灵脂 蒲黄 陈皮 菖蒲 远志 琥珀末 甘草 
1,丹参 赤芍 川芎 红花 降香 
1,黄耆 党参 白术 制附片 白芍 桂枝 生地 熟地 细辛 独活 寄生 十大功劳叶 牛膝 
1,赤节 白芍 桂枝 生地 熟地 细辛 当归 秦艽 片姜黄 独活 寄生 桑枝 防风 薏仁 
1,黄芪 当归 白芍 川芎 地黄 甘草 
1,黄丹 枯矾 明矾 五倍子 百部 雄黄 白芷 白鲜皮 丹参 朱砂 轻粉 蛇床子 白附子 白凤仙花 陈米醋 
1,当归 红花 花椒 肉桂 樟脑 细辛 干姜 
1,黄芪 山药 苍术 玄参 当归 赤芍 川芎 益母草 丹参 葛根 生地 熟地 木香 
1,川芎 当归 茺蔚子 红泽兰 桂枝 茯苓 干地龙 防风 木瓜 丹参 代赭石 甘草 
1,归尾 赤芍 片姜黄 伸筋草 松节 海桐皮 落得打 路路通 羌 活 防风 续断 甘草 
1,酒归尾 赤芍 丹皮 乳香 夏枯草 没药 木香 红花 
1,川羌 骨碎补 乳香 三七 归尾 续断 没药 牛膝 红花 马前子 血竭 防己 防风 透骨草 白芷 甘草 老葱胡 食盐 烧酒 
1,牵牛 独活 麻黄 蝉蜕 杜仲 大戟 白芷 木鳖子 桃仁 山甲 黄连 巴豆 川芎 五倍子 枳壳 大麻子 诃子 防风 甘遂 全蝎 天南星 当归 官桂 细辛 青皮 羌活 皂角 黄柏 射干 三棱 莪术 芫花 川乌 黑附子 厚朴 香附 地龙 生地 大黄 槟榔 玄参 川断 申姜 陀僧 马钱子 蛇退 蜈蚣 
1,红花 没药 白芷 当归 白附子 钩藤 紫草 栀子 黄药子 甘草 刘寄奴 丹皮 梅片 生地 乳香 露蜂房 大黄 白药子 
1,当归 丹参 乳香 没药 
1,当归 丹参 乳香 没药 
1,天南星 川乌 地龙 乳香 没药 草乌 
1,酒归尾 赤芍 丹皮 防风 红花 木香 
1,生地 赤芍 当归 川芎 苏木 血竭 刘寄奴 枳壳 
1,骨碎补 苏木 寄生 伸筋草 威灵仙 桃仁 续断 当归 桑枝 川芎 红花 
1,透骨草 伸筋草 茜草 木通 松节 紫草根 地榆 昆布 刘寄奴 香油 
1,菊花 白术 细辛 茯苓 牡蛎 桔梗 防风 人参 矾石 黄芩 当归 干姜 芎藭 桂枝 
1,桃仁 当归 赤芍 生地 元参 甘草 桔梗 柴胡 枳壳 枣仁 蝉蜕 
1,槟榔 陈皮 木瓜 茱萸 桔梗 生姜 紫苏 
1,金铃子 香附 元胡 枳实 大腹皮 黄连 吴萸 白芍 柴胡 良姜 香缘皮 煅瓦楞 
1,栀子 防风 良姜 海风藤 威灵仙 牛膝 熟地 桃仁 柴胡 白鲜皮 全虫 枳壳 白芷 甘草 黄连 细辛 白芍 玄参 猪苓 前胡 麻黄 桔梗 僵蚕 升麻 地丁 大黄 木通 陈皮 川乌 生地 香附 双花 知母 薄荷 当归 杜仲 白术 泽泻 青皮 黄柏 杏仁 黄芩 穿山甲 白蒺藜 天麻 苦参 乌药 羌活 半夏 茵陈 贝母 加皮 续断 山药 桑白皮 白及 苍术 独活 荆芥 芫花 藁本 连翘 远志 草乌 坤草 五倍子 天南星 何首乌 大风子 
1,香附 僵蚕 菖蒲 苏梗 白芥子 橘络 当归 青皮 芍药 丹参 片姜黄 桑枝 透骨草 鸡血藤膏 
1,黑附子 防风 天麻 枣仁 羚羊角 官桂 甘草 羌活 
1,羌活 防风 天麻 肉桂 川芎 天南星 陈皮 白芷 当归 人参 甘草 枣仁 羚羊角 
1,两头尖 凌霄花 茜草 茺蔚子 延胡索 当归 川芎 丹参 艾叶 甘草 
1,丹皮 丹参 桂枝 茯苓 干姜 何首乌 阿胶 甘草 
1,柴胡 白芍 当归 茯苓 白术 甘草 黄芩 半夏 白芷 陈皮 桔梗 
1,石膏 葛根 金银花 杭白芍 黄芩 甘草 黄连 全蝎 蜈蚣 
1,当归 川芎 炙草 干姜 桃仁 益母草 炒芥穗 
1,党参 白术 茯苓 甘草 莪术 三棱 牛膝 
1,海风藤 威灵仙 吊子风 薏仁 防风 豹皮樟 布渣叶 山楂 山药 
1,麻黄 熟地 油桂 白芥子 白术 鹿角霜 玄胡 桃仁 赤芍 茯苓 甘草 
1,羚羊角 天麻 钩藤 龙胆草 寄生 牛膝 鸡血藤 僵蚕 蜈蚣 全蝎 
1,地龙 五灵脂 乌药 白胶香 椒红 威灵仙 木瓜 赤小豆 黑豆 天仙藤 川乌 五加皮 苍术 木鳖子 
1,生地 女贞子 鳖甲 牡蛎 旋复花 旱莲 骨碎补 牛膝 白芍 丹参 磁石 龟板 朱砂 红花 
1,人参 生黄耆 故纸 枸杞 生白芍 龟版 牛膝 熟地 独活 黑附子 秦艽 木瓜 黄柏 知母 当归 枣仁 菖蒲 制虎骨 菟丝子 茯苓 防风 锁阳 续断 杜仲炭 羌活 远志 
1,当归 知母 黄柏 秦艽 独活 熟地 龟版 白术 白芍 黄耆 破故纸 杜仲 羌活 锁阳 茯苓 防风 菟丝子 木瓜 续断 枸杞 牛膝 川附片 人参 虎骨 
1,防己 羌活 柴胡 滑石 甘草 瓜蒌根 防风 泽泻 苦参 川乌 肉桂 
1,大独活 续断 牛膝 海桐皮 西秦艽 杜仲 威灵仙 当归 广地龙 巴戟天 狗脊 骨碎补 甘草 
1,黄耆 丹参 党参 黄精 郁金 赤芍 
1,地龙 蜂房 全虫 白花蛇 乌梢蛇 
1,草乌 枫香脂 五灵脂 木鳖子 地龙 乳香 
1,黄耆 人参 白术 茯苓 当归 川芎 肉桂 地黄 茴香 牛膝 木瓜 芍药 川乌 羌活 独活 肉苁蓉 槟榔 防风 乌药 破故纸 木香 续断 甘草 苍术 黑附子 杜仲 虎胫骨 鹿角霜 
1,当归 桃仁 青皮 陈皮 乌药 
1,生地 栀子 黄连 赤芍 丹皮 丹参 黄芩 大黄 香附 玫瑰花 红花 甘草 
1,黑木耳 当归 白芍 川芎 木瓜 杜仲 续断 牛膝 苍术 茴香 木香 丁香 丁香 乳香 茯苓 茯苓 龟甲 
1,茜草 丹参 地鳖 王不留行 木瓜 薏米仁 清风藤 牛膝 茯苓 黄柏 
1,秦艽 生地 当归 白芍 川芎 防风 荆芥 升麻 白芷 蔓荆子 大力子 羌活 甘草 
1,川芎 牛膝 地骨皮 菊花 地龙 夏枯草 玉米须 
1,鹿角霜 熟地 水蛭 甲珠 天丁 香附 大伸筋 甘草 牛膝 野南瓜 
1,丹参 麦芽 白芍 何首乌 山药 当归 党参 香附 女贞子 
1,乌头 黑附子 天南星 木香 
1,乌梢蛇 炒地龙 僵蚕 桂枝 川芎 甘草 全蝎 川乌 草乌 蜈蚣 
1,白芍 葛根 威灵仙 丹参 米仁 秦艽 白芷 当归 桂枝 细辛 
1,白芍 葛根 威灵仙 白芷 秦艽 当归 川芎 细辛 
1,茱萸 党参 枣仁 干姜 半夏 陈皮 甘草 
1,当归 生地 熟地 鸡血藤 赤芍 白芍 甘草 威灵仙 桂枝 蜈蚣 橘络 黄芪 细辛 
1,木瓜 萆薢 五灵脂 牛膝 天麻 续断 白僵蚕 松节 芍药 乌药 威灵仙 黄耆 当归 防风 虎骨 
1,当归 川芎 茯苓 陈皮 半夏 乌药 香附 白芷 羌活 防风 麻黄 甘草 细辛 
1,黄连 柴胡 当归 青皮 桃仁 枳壳 川芎 白芍 红花 
1,雷丸 郁金 石见穿 百部 麦冬 槟榔 赤芍 桃仁 路路通 桂枝 细辛 丹皮 穿山甲 皂角刺 
1,熟地 何首乌 当归 白芍 川芎 桃仁 红花 赤芍 丹皮 香附 柴胡 白芷 葱白3寸 
1,乌药 玄胡素 杜仲 桃仁 青皮 柴胡 穿山甲 牛膝 红花 甘草 生姜 
1,生地 当归 川芎 赤芍 白芍 桃仁 红花 白蒺藜 天麻 石决明 牛子 升麻 地骨皮 白芥子 细辛 白芷 甘草 止痉散 
1,葛根 全蝎 蜈蚣 乌蛇 赤芍 川芎 自然铜 穿山龙 木瓜 鹿含草 黑木耳 甘草 
1,防风 真辽人参 半夏 石膏 僵蚕 柿霜饼 麝香 
1,天南星 半夏 川乌 草乌 野芋头等量 
1,党参 白术 茯苓 甘草 莪术 三棱 牛膝 
1,草乌 川乌 羌活 独活 半夏 栀子 大黄 生木瓜 路路通 蒲黄 樟脑 苏木 赤芍 红花 天南星 白酒 米醋 
1,银花 菊花 红花 蒲公英 薄荷 蝉蜕 白蒺藜 赤芍 酒军 
1,羌活 党参 秦艽 防风 当归 茯苓 狗脊 熟地 黄芪 白芍 细辛 蜈蚣 川芎 甘草 
1,络石藤 海风藤 鸡血藤 寄生 五加皮 木瓜 白酒 
1,当归 黄芪 牛膝 防风 
1,大豆 防己 赤芍 秦艽 牛膝 萆薢 干地龙 归须 黄柏 白茄根 桑枝 
1,天南星 白芷 黄柏 川芎 红花 羌活 威灵仙 苍术 桃仁 防己 元胡 独活 龙胆草 神曲 桂枝 
1,香附 赤芍 川芎 当归 熟地 陈皮 紫苏 丹皮 红花 牛膝 枳壳 甘草 独活 
1,丹参 红花 桃仁 延胡索 乳香 没药 银花 连翘 丹皮 泽泻 生姜 
1,九香虫 五灵脂 延胡索 香附 丹参 三七 木香 
1,全瓜蒌 青皮 丝瓜络 橘络 通草 橘叶 郁金 白蒺藜 蒲公英 
1,当归 羌活 红花 白芷 防风 乳香 没药 骨碎补 续断 木瓜 透骨草 川椒 
1,乌蛇 延胡索 申姜 鸡血藤 牛膝 丹参 当归 白芍 甘草 乳香 没药 
1,天麻 防风 细辛 藁本 川芎 白芷 山药 黄耆 蝎梢 当归 甘草 黑附子 
1,天麻 羌活 独活 杜仲 牛膝 萆薢 黑附子 当归 地黄 玄参 
1,炙刺猬皮 炒九香虫 炒五灵脂 金铃子 延胡索 砂仁 丹参 赤芍 蒲黄 半夏 茯苓 
1,黑附子 干姜 当归 赤芍 地龙 鸡血藤 牛膝 丹参 甘草 蜈蚣 
1,金环蛇 银环蛇 乌梢蛇 眼镜蛇 防己 闹羊花 七叶莲 石南藤 鸡血藤 钻地风 豨草 蕲蛇 75度纯粮酒 
1,乌梢蛇 酒 
1,生地 枳壳 当归 赤芍 川芎 桔梗 柴胡 甘草 桃仁 红花 牛膝 丝瓜络 路路通 菖蒲 
1,紫草 草河车 丹参 川芎 浮萍 刘寄奴 琥珀 地龙 丹皮 土鳖虫 威灵仙 
