艾叶,15.0,干姜,25.0,鸡蛋,1.0
生虎骨,125.0,石斛,62.5,赤芍,46.875,白芨,31.25,川芎,31.25,川羌,46.875,桂枝,62.5,生杜仲,46.875,生地,125.0,生川乌,31.25,白蔹,31.25,生山甲,31.25,独活,46.875,麻黄,31.25,透骨草,62.5,当归,125.0,生草乌,31.25,红花,31.25,大黄,31.25,防风,46.875,甘草,31.25
乳香,62.5,没药,62.5,冰片,62.5,当归,62.5,荆芥,62.5,全蝎,62.5,杜仲,62.5,莪术,62.5,藏红花,62.5,母丁香,62.5,肉桂,62.5,虎骨,113.79519756097562,架,1.0,麝香,62.5,熊脂,2500.0,蜈蚣,12.605232558139534,蕲蛇,74.78284671532846,盘,1.0,细辛,31.25,白芍,62.5,天麻,62.5,芫花,62.5,川羌,62.5,牛膝,62.5,青风藤,62.5,三棱,62.5
石斛,31.25,石楠叶,31.25,防风,31.25,虎胫骨,31.25,当归,31.25,茵芋叶,31.25,杜仲,31.25,川牛膝,31.25,芎?,31.25,狗脊,31.25,续断,31.25,川巴戟,31.25
茯苓,31.25,白术,31.25,山楂,31.25,大茴香,31.25,吴茱萸,31.25,荔枝核,31.25,枳实,2.5,橘核,93.75
鹿茸,9.375,人参,9.375,小茴香,9.375,故纸,9.375,附子,6.25,肉桂,6.25,吴茱萸,6.25,沉香,6.25,麝香,3.125,肉桂,6.25
附子,640.5341432562902,干姜,487.4687744460294,人参,238.61331706462494,甘草,354.23781785240715,白术,581.2030526011905,肉桂,43.55604937509526,陈皮,197.82334370588237,五味子,4218.402856261896,茯苓,1224.6993028423487,半夏,1952.4845006093487
党参,15.0,白术,15.0,当归,15.0,黄芪,25.0,乳香,10.0,没药,10.0,熟地,20.0,干姜,5.0,肉桂,5.0,附子,5.0
橘核,62.5,厚朴,15.625,桃仁,62.5,昆布,62.5,川木通,15.625,肉桂,15.625,川楝子,62.5,元胡,15.625,海藻,62.5,木香,15.625,枳实,15.625,小茴香,25.0,昆布,62.5
小茴香,40.0,大茴香,40.0,橘核,40.0,荔枝核,80.0,破故子,20.0,肉桂,16.0,川楝子,80.0,元胡,40.0,莪术,20.0,木香,20.0,香附,40.0,青皮,40.0,昆布,40.0,槟榔,40.0,乳香,20.0,桃仁,16.0,穿山甲,20.0
小茴香,1250.0,香附,1250.0,昆布,1250.0,荔枝核,2500.0,穿山甲,625.0,肉桂,500.0,橘核,1250.0,青皮,1250.0,大茴香,1250.0,破故子,625.0,木香,625.0,桃仁,500.0,槟榔,1250.0,元胡,1250.0,川楝子,2500.0,莪术,625.0,乳香,625.0
蕲蛇,62.5,乌梢蛇,62.5,威灵仙,62.5,制草,62.5,天麻,62.5,全蝎,62.5,何首乌,62.5,制龟版,62.5,麻黄,62.5,贯众,62.5,甘草,62.5,川羌,62.5,藿香,62.5,乌药,62.5,黄连,62.5,熟地,62.5,广木香,62.5,熟军,62.5,沉香,62.5,细辛,31.25,赤芍,31.25,制没药,31.25,公丁香,31.25,乳香,31.25,僵蚕,31.25,天南星,31.25,青皮,31.25,骨碎补,31.25,白豆蔻,31.25,制附子,31.25,黄芩,31.25,香附,31.25,玄参,31.25,白术,31.25,防风,78.125,血竭,21.875,制松香,15.625,地龙,15.625,葛根,46.875,制虎骨,46.875,当归,46.875,肉桂,62.5,人参,93.75,两头尖,62.5,犀角粉,15.625,麝香,15.625,牛黄,4.6875,冰片,7.8125,安息香,31.25
生黄耆,15.625,当归,12.5,丹参,12.5,桂枝,6.25,生杭芍,9.375,生明乳香,12.5,生明没药,12.5,干姜,9.375
肉桂,43.55604937509526,血竭,59.505707013574664,乳香,34.097240675990676,没药,40.43479255319149,公丁香,24.963914539959706,樟脑,48.397978378378376,儿茶,3401.128803104575,川乌,61.61456258890469,草乌,119.27238909426988,附子,640.5341432562902,当归,10987.001312767188,川芎,1634.998533820059,桃仁,1185.2330523592184,赤芍,2378.9096429025694,杜仲,58.80122855967078,破故子,72.14053899082569,续断,1578.355338484252,菟丝子,4759.068369565218,威灵仙,52.85456606217616,白蔹,39.761342772861354,细辛,815.1171012754222,远志,18967.668103070482,陈皮,197.82334370588237,香附,193.26728386303444,白术,581.2030526011905,穿山甲,45.57001655629139,木香,617.0711673559962,枳壳,1336.029197939004,青皮,50.8602246,青风藤,44.0640243902439,大风子,98.37115384615385,僵蚕,24.8696231511254,天麻,1485.1882790738161,蛇床子,1704.2703955595027,小茴香,66.5345332278481,川楝子,6289.757733175915,乌药,2655.4016037735846,甘草,354.23781785240715,怀牛膝,13131.030857740585,川羌,673.6419821333334,黄柏,1279.2662360594795,樟丹,99.05441692667706,麻油,720.9483333333334
