0.041,0.041,0.917
0.006,0.006,0.008,0.031,0.033,0.033,0.006,0.033,0.03,0.013,0.033,0.647,0.012,0.066,0.007,0.037
0.015,0.564,0.066,0.014,0.014,0.07,0.039,0.087,0.047,0.028,0.017,0.039
1.0
0.053,0.675,0.025,0.074,0.024,0.029,0.09,0.029
0.002,0.002,0.008,0.003,0.002,0.006,0.099,0.878
0.098,0.418,0.279,0.205
0.003,0.993,0.001,0.001,0.001,0.001
0.218,0.255,0.133,0.025,0.123,0.245
0.001,0.002,0.001,0.001,0.001,0.838,0.001,0.001,0.001,0.156
0.001,0.001,0.001,0.001,0.859,0.001,0.001,0.001,0.137
0.02,0.018,0.02,0.028,0.085,0.022,0.808
0.178,0.189,0.173,0.001,0.161,0.172,0.0,0.126
0.005,0.001,0.99,0.003
0.167,0.167,0.167,0.167,0.167,0.167
0.0,0.0,0.0,0.0,1.0
0.046,0.054,0.07,0.044,0.044,0.044,0.543,0.154
0.148,0.148,0.151,0.149,0.254,0.15
0.143,0.143,0.144,0.143,0.143,0.143,0.143
0.119,0.12,0.162,0.119,0.155,0.151,0.174
0.119,0.374,0.333,0.175
0.015,0.015,0.542,0.427
0.461,0.0,0.538
0.44,0.56
0.5,0.5
1.0
0.001,0.001,0.001,0.001,0.001,0.001,0.992
0.001,0.001,0.001,0.001,0.001,0.001,0.992
0.043,0.044,0.044,0.002,0.01,0.038,0.034,0.002,0.005,0.005,0.686,0.044,0.002,0.04
0.08,0.047,0.873
0.02,0.133,0.086,0.028,0.018,0.015,0.028,0.13,0.015,0.021,0.017,0.438,0.015,0.036
0.023,0.149,0.044,0.022,0.018,0.02,0.05,0.019,0.036,0.025,0.02,0.558,0.018
0.99,0.01
1.0
0.5,0.5
0.004,0.094,0.004,0.526,0.368,0.004
0.242,0.267,0.25,0.241
0.501,0.499
0.605,0.395
0.502,0.498
0.244,0.271,0.271,0.098,0.068,0.048
0.244,0.271,0.068,0.048,0.271,0.098
0.996,0.001,0.001,0.001
0.847,0.004,0.001,0.001,0.134,0.006,0.005,0.001,0.001,0.001,0.001,0.001,0.001
0.85,0.127,0.012,0.012
0.001,0.001,0.001,0.004,0.001,0.992,0.001,0.001
0.989,0.011
0.5,0.5
0.85,0.127,0.012,0.012
0.533,0.233,0.232,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.4
1.0
0.143,0.019,0.065,0.388,0.027,0.334,0.024
0.299,0.358,0.342
0.002,0.002,0.466,0.466,0.064
0.401,0.599
0.372,0.628
0.998,0.002
0.962,0.007,0.0,0.005,0.011,0.0,0.0,0.009,0.006
1.0
0.494,0.332,0.043,0.046,0.034,0.012,0.012,0.026
0.412,0.032,0.018,0.006,0.043,0.01,0.478
0.199,0.024,0.189,0.199,0.19,0.199
0.0,0.003,0.001,0.306,0.073,0.305,0.0,0.0,0.001,0.0,0.0,0.0,0.308
0.015,0.484,0.014,0.483,0.004
0.377,0.244,0.379
0.996,0.004
1.0
0.157,0.677,0.166
0.003,0.014,0.003,0.913,0.059,0.003,0.003
0.09,0.069,0.069,0.069,0.069,0.091,0.091,0.091,0.091,0.091,0.091,0.091
0.013,0.284,0.012,0.012,0.012,0.012,0.284,0.014,0.013,0.012,0.022,0.284,0.012,0.012
0.026,0.026,0.026,0.921
0.57,0.043,0.05,0.013,0.091,0.019,0.057,0.016,0.043,0.032,0.055,0.011
0.045,0.043,0.429,0.444,0.039
0.014,0.014,0.243,0.014,0.23,0.243,0.243
0.985,0.007,0.007
0.002,0.961,0.006,0.007,0.007,0.002,0.002,0.007,0.002,0.002,0.004
0.054,0.075,0.066,0.059,0.152,0.152,0.125,0.151,0.038,0.038,0.051,0.038
0.003,0.0,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0
0.008,0.008,0.008,0.008,0.486,0.011,0.45,0.011,0.008
0.153,0.131,0.116,0.12,0.13,0.02,0.09,0.105,0.135
0.011,0.115,0.115,0.107,0.123,0.184,0.115,0.115,0.115
0.065,0.065,0.674,0.065,0.065,0.065
0.011,0.002,0.002,0.002,0.01,0.003,0.002,0.006,0.955,0.005
0.04,0.016,0.046,0.007,0.006,0.794,0.032,0.046,0.014
0.002,0.057,0.936,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.0,0.0,0.999,0.0
0.005,0.005,0.004,0.003,0.003,0.005,0.004,0.083,0.003,0.884
0.0,0.0,0.0,0.0,0.498,0.0,0.0,0.0,0.501
0.489,0.168,0.343
0.5,0.5
0.007,0.548,0.007,0.007,0.301,0.13
0.001,0.001,0.999
0.13,0.124,0.123,0.125,0.123,0.125,0.123,0.127
0.21,0.764,0.026
0.043,0.043,0.07,0.397,0.447
1.0
0.637,0.034,0.195,0.016,0.012,0.022,0.022,0.013,0.016,0.019,0.015
0.025,0.545,0.026,0.024,0.025,0.024,0.259,0.024,0.024,0.024
0.5,0.5
0.003,0.018,0.006,0.003,0.031,0.001,0.739,0.001,0.198
0.333,0.291,0.002,0.001,0.368,0.001,0.001,0.001,0.001
0.419,0.35,0.231
0.002,0.003,0.002,0.965,0.002,0.002,0.023
0.016,0.634,0.036,0.06,0.13,0.042,0.031,0.051
0.037,0.036,0.037,0.891
1.0
0.145,0.052,0.123,0.054,0.019,0.052,0.162,0.217,0.052,0.052,0.052,0.021
0.002,0.116,0.0,0.0,0.882,0.0
0.567,0.216,0.216
0.426,0.574
0.651,0.349
0.422,0.277,0.301
0.972,0.028
0.967,0.002,0.002,0.002,0.002,0.01,0.009,0.002,0.002
0.001,0.002,0.001,0.511,0.008,0.001,0.476,0.001
0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.498,0.498,0.0
1.0
0.015,0.001,0.006,0.001,0.252,0.249,0.225,0.002,0.235,0.015
0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.204,0.08,0.08
0.002,0.003,0.006,0.047,0.048,0.806,0.002,0.018,0.049,0.018
0.193,0.193,0.193,0.011,0.193,0.193,0.011,0.011
0.193,0.011,0.193,0.193,0.193,0.011,0.011,0.193
0.141,0.859
0.02,0.5,0.465,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002
0.046,0.048,0.046,0.046,0.768,0.046
0.019,0.007,0.007,0.351,0.616
0.349,0.651
0.071,0.003,0.077,0.849
0.281,0.217,0.32,0.183
0.031,0.026,0.026,0.027,0.028,0.029,0.767,0.037,0.028
0.5,0.5
0.5,0.5
0.16,0.123,0.134,0.063,0.073,0.124,0.04,0.051,0.06,0.173
0.12,0.121,0.099,0.132,0.169,0.077,0.073,0.081,0.056,0.072
0.997,0.003
0.008,0.001,0.013,0.002,0.077,0.002,0.002,0.039,0.79,0.004,0.006,0.041,0.002,0.011,0.002
0.034,0.0,0.0,0.018,0.0,0.0,0.312,0.312,0.312,0.007,0.004
0.473,0.472,0.055
0.008,0.008,0.008,0.008,0.004,0.008,0.0,0.008,0.009,0.871,0.0,0.042,0.008,0.008,0.008,0.0
0.999,0.0,0.0,0.001,0.0,0.0
0.078,0.037,0.885
0.237,0.374,0.001,0.001,0.001,0.375,0.001,0.01,0.001
0.006,0.994
0.094,0.275,0.261,0.094,0.179,0.096
0.049,0.162,0.048,0.297,0.189,0.174,0.082
0.128,0.19,0.156,0.137,0.127,0.262
0.002,0.248,0.008,0.002,0.678,0.017,0.046
0.0,0.0,0.345,0.337,0.317,0.0
0.004,0.012,0.04,0.003,0.042,0.003,0.871,0.005,0.016,0.003
0.005,0.078,0.037,0.004,0.038,0.82,0.005,0.005,0.005,0.003
0.056,0.19,0.174,0.223,0.175,0.182
0.356,0.644
0.026,0.003,0.965,0.003,0.003
0.983,0.006,0.006,0.006
0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.6,0.264,0.123,0.005
0.475,0.43,0.016,0.016,0.016,0.016,0.016,0.016
0.486,0.045,0.469
0.076,0.091,0.027,0.094,0.711
0.002,0.002,0.002,0.002,0.002,0.008,0.488,0.002,0.488,0.003
0.002,0.012,0.002,0.002,0.471,0.027,0.471,0.002,0.009,0.002
0.711,0.175,0.114
0.003,0.003,0.993
0.003,0.96,0.005,0.003,0.005,0.003,0.004,0.003,0.003,0.003,0.003,0.004
0.19,0.071,0.137,0.145,0.072,0.177,0.079,0.128
0.002,0.002,0.002,0.002,0.98,0.002,0.002,0.002,0.002,0.002
0.009,0.009,0.009,0.009,0.929,0.027,0.009
