阿胶,3g,白芍,6g,当归,9g,防风,3g,僵蚕,6g
神曲,16两,陈皮,16两,白芍,2两,麦芽,4两,苍术,8两,谷芽,4两,山楂,8两,枳壳,4两,半夏,4两,川芎,2两,厚朴,4两,香附,4两,茯苓,4两3钱,甘草,4两,鹿角霜,3钱,泽泻,3钱,人参,3钱,大黄,4钱,棕板炭,1两,山药,4两,川附片,2钱,荷叶,32两,栀子,3钱,侧柏炭,3钱,山萸肉,4钱,当归,5钱,大藓,5钱,小蓟,5钱,白茅根,4钱,丹皮,4钱,白术,4钱,肉桂,3钱,茜草,4钱,紫河车,4两,黄芪,4两,黄芩,4两,党参,2两
真阿胶,2两,蕲艾叶,2两,当归,None,酒洗,2两,川芎,2两,怀庆熟地黄,2两,白芍,2两,香附,None,去毛,None,杵成米,None,醋淹,None
柏子仁,0.5两,牛膝,0.5两,卷柏,0.5两,泽兰叶,2两,续断,2两,熟地,3两
柏子仁,2钱5分,黄芪,1两,茯苓,2两,酸枣仁,2钱5分,川芎,1两,当归,1两,半夏曲,1两,甘草,1钱,人参,2钱5分,肉桂,2钱5分,五味子,2钱5分,远志,2钱5分
柏子仁,25g,党参,25g,炙黄芪,100g,川芎,100g,当归,100g,茯苓,200g,远志,25g,酸枣仁,25g,肉桂,25g,五味子,25g,半夏曲,100g,甘草,10g,朱砂,30g
鹿角,50两,锯作,2寸,长段,None,长流水洗,None,米泔浸,None,刷洗净,None,吹晒干,None,黄精,8两,枸杞子,4两,怀熟地黄,4两,菟丝子,4两,金樱子,4两,天冬,2两,麦冬,2两,川牛膝,2两,桂圆肉,1两,楮实子,2两,味同角和匀,None,入净好金华坛内,None,层层放实,None,用新汲淡水注坛中平肩,None,以密棱布,None,层封口,None,以新砖压之,None,置大锅中井字架上,None,以木甑盖好,None,重汤煮,None,日夜,None,毋得间断火候,None,旁用小锅烧滚水,None,不时添注坛内并锅内,None,勿使干涸,None,日足,None,滤去滓,None,将汁用罗底绢绞出,None,入净砂锅内,None,文火熬成膏,None,再炼蜜,2斤,掺入,None,调和后项药,None,杵烂为丸,None,鹿角霜,10两,人参,5两,黄芪,4两,鸡头粉,4两,茯苓,4两,山药,4两,山茱萸肉,1斤,盐水洗过,4两,怀生地黄,4两,掐断,None,绢包,None,知母,4两,五味子,1两,夏月加川黄柏,4两
鹿角,None,长流水浸,None,入砂锅内,None,用桑柴火煮,None,日夜,None,外去粗皮,None,内去血穰,1斤,麋角,1斤,生地,None,黄柏,None,切粗片,None,酒炒老黄色,0.5斤,熟地,None,天冬,None,知母,None,盐,None,酒炒老黄色,0.5斤,麦冬,None,当归,None,茯苓,None,为末,2两,何首乌,None,人乳拌匀,None
鹿角胶,0.5斤,鹿角霜,0.5斤,菟丝子,0.5斤,柏子仁,0.5斤,熟地,0.5斤,茯苓,4两,破故子,4两
半夏,12克,茯苓,6克,生地,6克,陈皮,9克,人参,9克,白芍,9克,旋覆花,9克,川芎,9克,桔梗,9克,甘草,9克,细辛,3克,干姜,12克
赤石脂,1两,天冬,1两,麦冬,1两,生地,1两,熟地,1两,紫梢花,1两,蛇床子,1两,鹿茸,1两,谷精草,1两,防风,1两,玄参,1两,厚朴,1两,虎骨,1两,菟丝子,1两,木香,1两,母丁香,1钱5分,肉桂,1钱5分,续断,1钱5分,赤芍,1钱5分,黄芪,1钱5分,肉苁蓉,1钱5分,白龙骨,1钱5分,杜仲,1钱5分,附子,1个,蓖麻子,100粒,穿山甲,1钱5分,地龙,2钱,木鳖子,1钱,硫黄,1钱,没药,1钱,血竭,1钱,乳香,2钱,松香,4钱,蜂蜡,4钱,麝香,None
人参,1钱,白术,2钱,黄芪,2钱,当归,2钱,麦冬,2钱,陈皮,5分,荆芥,1钱
益母草,1斤,当归,1斤,川芎?,8两,香附,8两
当归,4两,白芍,3两,白术,2两,茯苓,4两,陈皮,2两,党参,2两,丹皮,2两,川芎,2两,肉桂,2两,元胡,2两,香附,4两,黄芪,1两,熟地,2两,藁本,5钱,白芷,5钱,木香,1两,砂仁,1两,甘草,1两,艾炭,1两,知母,1两,黄柏,2两
蒺藜,5分,黄柏,5分,玄参,5分,青葙子,5分,黄芩,5分,赤芍,5分,防风,5分,知母,5分,犀角,5分,木贼,1钱,蝉蜕,1钱,石决明,1钱,草决明,1钱,当归,1钱
当归,None,川芎,None,白芍,None,熟地,None,黄芩,None,白术,None,人参,None,茯神,None,黄芪,None,甘草,None,紫菀,None,五味子,None,桔梗,None,川木通,None,香附,None,陈皮,None
火麻仁,1两半,川贝,1两,黄芩,1两,大豆卷,1两,粳米,1两,甘草,1两,干姜,1两,肉桂,1两,石斛,1两,石膏,1两,当归,0.5两,花椒,1两
熟地,2两5钱,砂仁,2两5钱,生黄耆,4两,白术,4两,白芍,4两,当归,4两,艾炭,4两,菟丝子,4两,桑寄生,3两,川芎,3两,枳壳,3两,厚朴,1两,川贝,2两,芥穗,1两,川羌,5钱,甘草,5钱,黄芩,2两
人参,1两5钱,白术,4两,黄芩,2两,杜仲,1两5钱,当归,2两,续断,1两5钱,熟地,1两,陈皮,1两,香附,1两
当归,5两,生白芍,5两,川贝,5两,枳壳,4两,白术,4两,生地,4两,川芎,4两,芥穗,3两,生黄耆,3两,甘草,3两,艾炭,2两5钱,砂仁,2两5钱,菟丝子,4两,川羌,1两5钱,黄芩,3两,厚朴,2两5钱
生白术,8两,人参,4两,槲寄生,3两,茯苓,3两,杜仲炭,4两,大枣,3两
当归,1两,香附炭,1两,白人参,1两,熟地,1两,茯苓,1两,广砂,1两,续断,1两,白术,4两,杜仲炭,8钱,艾炭,8钱,贡胶,8钱,陈皮,8钱,益母草,8钱
北亭,2两,阿魏,0.5两,醋化,None,川当归,4两,厚朴,4两,陈皮,4两,肉桂,4两,干姜,4两,甘草,4两,川芎,4两,胡椒,4两,砂仁,4两,大附子,4两,茯苓,2两,大青盐,2两,阿魏同醋研,None,白术,1两半,切作片子,None,五味子,1两半
芍,None,生地,None,熟地,None,阿胶,None,前胡,None,甘草,None,天冬,None,麦冬,None,陈皮,None,黄芪,None,白术,None,茯苓,None,刺蓟,None,马勃,None,醉芩,None
萆薢,8两,牛膝,3两,丹参,2两,附子,2两,白术,2两,枳壳,2两
萆薢,3两,牛膝,2两,肉桂,2两,白术,2两,丹参,1两,川乌头,2两,熟干地黄,2两,附子,2两,枳实,1两,肉苁蓉,2两
附子,9克,白术,9克,白芍,9克,桂枝,6克,甘草,4.5克,青皮,4.5克,陈皮,4.5克,当归,12克,鸡血藤,15克
当归,None,生地,None,白芍,None,川芎,None,酸枣仁,None,木瓜,None,甘草,None
生地,None,当归,None,白芍,None,酸枣仁,None,川芎,None,木瓜,None,甘草,None
五加皮,30克,蛇床子,30克,好沉香,30克,公丁香,30克,川牛膝,30克,白云苓,30克,白莲蕊,30克,肉苁蓉,30克,菟丝子,30克,当归,30克,熟地,30克,丹皮,30克,木瓜,30克,山药,24克,人参,9克,广木香,9克
人参,30克,生黄耆,30克,当归,30克,黑芥穗,9克,干姜,3克
生黄耆,15g,何首乌,15g,白芍,15g,续断,15g,当归,12g,丹参,12g,黄精,12g,生地,12g,五味子,12g,生甘草,9g
菟丝子,250g,续断,90g,白术,90g,鹿角霜,90g,巴戟天,90g,枸杞子,90g,熟地,150g,砂仁,150g,党参,120g,阿胶,120g,杜仲,120g,当归头,60g,大枣,50个
熟地,30克,盐杜仲,12克,白芍,15克,牛膝,15克,黄芪,15克,淫羊藿,9克,当归,12克,红花,9克,鸡血藤,30克,肉苁蓉,20克,狗脊,9克,木香,3克
鹿茸,6g,人参,39g,茯苓,38g,山药,38g,熟地,81g,当归,38g,川芎,29g,破故子,29g,牛膝,29g,枸杞子,30g,玄参,29g,麦冬,38g,五味子,29g,酸枣仁,38g,远志,38g,朱砂,10g
金樱子,18-30g,菟丝子,24g,党参,24g,熟地,24g,桑寄生,30g,何首乌,30g,淫羊藿,9g,枸杞子,15g,砂仁,3g
生地,4两,酸枣仁,1两,柏子仁,None,当归,1两,五味子,1两,麦冬,1两,天冬,1两,桔梗,5钱,远志,5钱,茯神,5钱,丹参,5钱,玄参,5钱,人参,5钱,黄连,3钱
酒生地,12g,麦冬,9g,当归,9g,白芍,6g,酸枣仁,6g,远志,3g,甘草,3g
北五味子,30克,白术,30克,黄芪,30克,茯苓,30克,炙川芎,30克,甘草,30克,白芍,30克,巴戟天,30克,破故子,30克,山萸肉,30克,天冬,30克,苁蓉,30克,川牛膝,30克,陈皮,30克,黄柏,30克,知母,30克,杜仲,30克,山药,30克,怀生地,120克,熟地,120克,麦冬,120克,人参,120克,当归,90克,枸杞子,90克
人参,1两,白术,1两,茯苓,1两,黄芪,1两,葶苈子,1两,山药,1两,木香,0.5两,附子,1个
人参,8.2g,鹿茸,9.4g,党参,40g,当归,39g,熟地,77.5g,黄芪,39g,白芍,39g,川芎,30g,元胡,23g,芦巴子,30g,续断,30g,白术,30g,香附,31g,砂仁,23g,益母草,39g,黄芩,30g,桑寄生,21g,甘草,30g
党参,66g,桂圆肉,20g,菟丝子,33g,香附,41g,茯苓,58g,山药,50g,艾叶,41g,白术,50g,黄芩,66g,熟地,41g,白芍,41g,阿胶,41g,甘草,28g,当归,50g,桑寄生,41g,川芎,41g,川羌,20g,续断,41g,鹿茸,20g,杜仲,58g,川贝,20g,砂仁,33g,化橘红,41g
远志,2两,核桃,2两,山萸肉,2两,巴戟天,2两,杜仲,3两,楮实子,2两,川牛膝,2两,山药,3两,贡桂,1两,茯苓,3两,川附子,2两,沉香,1两,故纸,2两,肉苁蓉,3两,母丁香,2两,菟丝子,3两,熟地,6两,小茴香,1两,虎骨,2两,茸片,2两,鹿鞭,2两,淫羊蔻,1两,柏仁霜,2两,人参,2两,枸杞子,3两
当归,5钱,川芎,4钱,丹参,1两,鹿茸,2钱,枸杞子,3钱,五味子,3钱,豆蔻,3钱,白术,5钱,莲子,5钱,茯神,4钱,远志,5钱,节菖蒲,5钱,甘草,4钱,何首乌,4钱,生地,5钱
当归,45g,山药,60g,白芍,37.5g,茯苓,60g,山萸肉,60g,杜仲,45g,枸杞子,45g,丹皮,24g,鹿茸血,0.75g,泽泻,18g,熟地,120g,五味子,22.5g,鹿茸,2.5g,菟丝子,60g,人参,15g
熟地,400g,当归,320g,山药,320g,茯苓,200g,白术,200g,牛膝,200g,枸杞子,200g,盐补骨脂,200g,制远志,120g,柏子仁,120g,炒酸枣仁,120g,人参,120g,鹿茸,120g,甘草,120g,肉桂,80g,陈皮,80g,琥珀,80g
熟地,1两,龟板,8钱,山药,8钱,当归,8钱,益智仁,5钱,茯神,5钱,桂圆肉,5钱,苍术,5钱,牛膝,5钱,故纸,5钱,枸杞子,5钱,朱砂,5钱,远志,3钱,焦栀,3钱,草梢,3钱,酒柏,3钱,柏子仁,3钱,酸枣仁,3钱,酒母,3钱,人参,3钱,鹿茸,3钱,琥珀,2钱,贡桂,2钱,盐砂,2钱
柴胡,None,香附,None,郁金,None,丹参,None,枳实,None,当归,None,赤芍,None,益母草,None
人参,4.5克,白术,4.5克,熟地,4.5克,白芍,4.5克,甘草,2.4克,川芎,2.1克,当归身,6克,青皮,1.2克,柴胡,0.9克
川芎,3克,当归,3克,白芍,3克,生地,3克,柴胡,3克,黄芩,3克,栀子,3克,天花粉,3克,防风,3克,牛蒡子,3克,连翘,3克,甘草节,3克
六味地黄丸加柴胡,3两,白芍,3两
益母草,None,当归,None,人参,None,黄芪,None,何首乌,None,桃仁,None,蒲黄,None,熟地,None,香附,None,昆布,None,白术,None,黑木耳,None
当归,1两,熟地,1两,人参,3钱,麦冬,3钱,阿胶,3钱,山药,3钱,续断,2钱,甘草,1钱,肉桂,2分
熟地,6两,菟丝子,4两,杜仲,3两,知母,2两,黄柏,2两,人参,2两,山药,3两,当归,3两,苁蓉,3两,沉香,1两
陈皮,0.5两,白术,0.5两,人参,0.5两,甘草,0.5两,黄芪,0.5两,酸石榴皮,0.5两,熟干地黄,0.5两
牛膝,15克,当归,15克,肉桂,15克,白术,15克,黄芪,15克,薤白,7.5克,独活,15克,干姜,15克,甘草,7.5克
熟地,3克,当归,3克,白芍,3克,川芎,3克,藁本,2.1克,前胡,2.1克,防风,2.1克
龟板,60克,升麻,15克,香附,15克,白芍,45克,侧柏叶,30克,椿根白皮,22.5克
当归,30克,生干地黄,30克,肉苁蓉,30克,扬芍药,30克,铅粉,15克
葱白,9克,葛根,9克,新豉,6克,干姜,6克,生麦门冬,9克,生地,16克,百劳水,800毫升
葱白,6克,阿胶,9克,当归,9克,续断,9克,川芎,9克,银,None
黄芪,24克,熟地,24克,人参,15克,当归,15克,川芎,6克,枸杞子,6克,通草,6克,王不留行,6克
当归,3钱,青皮子,3钱,阿胶,3钱,沉香,3钱,山药,3钱,川芎,3钱,菟丝子,3钱,熟地,3钱,黄芩,2钱,白术,2钱,川贝,2钱,艾炭,2钱,杜仲炭,2钱,续断,2钱,麦冬,2钱,陈皮,2钱,芥穗,2钱,厚朴,2钱,枳壳,2钱,川羌,1钱5分,生黄耆,1钱5分,砂仁,1钱5分,甘草,1钱5分,木香,1钱5分,人参,6钱,茯苓,4钱,白芍,4钱,鹿茸,1两,龙涎香,1钱,苏叶,1钱
当归,1钱2分,白芍,1钱2分,生地,3钱,川芎,8分,秦艽,1钱,黄芩,1钱,丹皮,1钱5分,焦栀,1钱,续断,1钱5分,薄荷,8分,甘草,5分,茯苓,1钱2分
黄芪,30克,茯神,30克,人参,30克,酸枣仁,30克,熟地,30克,远志,15克,五味子,15克,柏子仁,15克
苁蓉,None,肉桂,None,白芍,None,甘草,None,人参,None,茯苓,None,鹿茸,None,龙骨,None
熟地,3两,白术,3两,苍术,None,山药,1两,独活,5钱,黄柏,5钱,当归,2两,白芍,2两,远志,2两,益智仁,1两,香附,1两,续断,2两,大茴香,5钱,杜仲,2两,黄芩,3两,虎胫骨,1对
秦艽,3两,甘草,2两,川芎,2两,当归,2两,白芍,2两,细辛,0.5两,川羌活,1两,防风,1两,黄芩,1两,石膏,2两,吴白芷,1两,白术,1两,生地,1两,熟地,1两,茯苓,1两,独活,2两
秦艽,90克,甘草,60克,川芎,60克,当归,60克,白芍,60克,细辛,15克,川羌,30克,防风,30克,黄芩,30克,石膏,60克,白芷,30克,白术,30克,生地,30克,熟地,30克,茯苓,30克,独活,60克
秦艽,1钱半,石膏,1钱半,甘草,1钱,川芎,1钱,当归,1钱,川羌,1钱,独活,1钱,防风,1钱,黄芩,1钱,白芍,1钱,白芷,1钱,白术,1钱,生地,1钱,熟地,1钱,茯苓,1钱,细辛,0.5钱
赤石脂,9克,干姜,9克,当归,9克,龙骨,9克,牡蛎,9克,附子,6克,白术,10克,甘草,3克,白芍,3克,人参,4.5克
天冬,None,麦冬,None,石菖蒲,None,茯神,None,人参,None,益智仁,None,枸杞子,None,地骨皮,None,远志,None,熟地,None
沉香,0.5两,鳖甲,None,去裙襕,1两,柴胡,0.5两,人参,0.5两,桔梗,0.5两,茯苓,0.5两,川芎,0.5两,藿香叶,0.5两,川羌,0.5两,木香,0.5两,陈皮,0.5两,丹皮,0.5两,安息香,0.5两,当归,0.5两,厚朴,0.5两,三棱,0.5两,肉桂,0.5两,附子,0.5两,牛膝,0.5两,桃仁,0.5两,和皮大腹子,1分
琥珀,0.5两,南木香,0.5两,血竭,0.5两,元胡,0.5两,川当归,1两,川芎,0.5两,肉桂,0.5两,赤芍,0.5两,芥穗,0.5两,枳壳,1两,生地,2两
紫河车,1具,女用男胎,36克,初生者,36克,米泔洗净,36克,新瓦焙于研末,36克,或以谈酒蒸熟,36克,捣晒研末,36克,气力尤全,36克,败龟版,36克,童便浸三日,36克,酥炙黄,36克,或以童便浸过,36克,石上磨净,36克,蒸熟晒研,60克,黄柏,36克,盐酒浸,45克,杜仲,45克,牛膝,36克,酒浸,36克,肥生地黄,75克,茯苓,60克,绢袋盛,36克,入瓦罐,36克,酒煮七次,36克,去茯苓,36克,砂仁不用,36克,杵地黄为膏,36克,天冬,36克,麦冬,36克,人参,36克
丹参,300g,米酒,None
丹参,4两,大川芎,1两半,川归身,2两,乌药,1两,香附,3两,只用净末,1两
丹参,4.5克,当归,4.5克,白术,4.5克,天冬,4.5克,麦冬,4.5克,川贝,0.6克,陈皮,0.6克,知母,0.6克,甘草,0.6克,石菖蒲,3克,黄连,1.5克,五味子,9粒
柴胡,10克,当归,10克,白芍,10克,白术,10克,茯苓,12克,甘草,6克,薄荷,3克,干姜,6克,丹皮,10克,栀子,10克,龙胆草,10克
当归,3克,川芎,3克,柴胡,3克,白术,3克,白芍,3克,栀子,3.6克,丹皮,2.4克,茯苓,2.4克,蔓荆子甘草,1.5克
生地,50g,当归尾,50g,黄酒,500ml
独活,60g,大豆,500g,当归,10g,黄酒,None,1500,None
新发,None,当归,2两,生地,1两,生甘草,5钱
当归,1斤4两,白芍,8两,生地,0.5斤,薏苡仁,1斤,茯苓,6两,白术,10两,莲子,0.5斤,山药,8两,陈皮,4两,人参,3两,甘草,1两,枸杞子,4两
当归,None,川芎,None,白芍,None,黄芪,None,肉桂,None,甘草,None,苍术,None,黄柏,None
当归,150g,红花,50g,%乙醇,None
当归,30g,红花,20g,丹参,15g,月季花,15g,米酒,1500ml
当归,None,红花,None
当归,3克,黄芩,3克,白芍,3克,黄连,3克,白术,3克,枳壳,3克,茯苓,3克,陈皮,3克,生地,3克,甘草,3克,木香,1.5克,乌梅,1个
当归,None,黄芪,None,没药,None,川芎,None,苍术,None,荆芥,None,薄荷,None,熟地,None,川羌,None,菊花,None,麻黄,None
熟地,240两,茯苓,120两,当归,120两,黄芪,120两,川芎,120两,肉桂,60两,白芍,120两,苁蓉,120两,白术,120两,甘草,30两
当归,1两,川羌,1两,元胡,0.5两
当归,210克,黄芩,210克,白芍,210克,川芎,210克,白术,105克
当归,1斤,黄芩,1斤,白芍,1斤,芎?,1斤,白术,0.5斤
当归,1两,白芍,1两,益母草,3钱,炮差,1钱5分,青皮,1钱5分,柴胡,8分,草蔻,1钱,甘草,5分
当归,3两,白芍,1斤,茯苓,4两,白术,4两,泽泻,0.5斤,芎?,0.5斤
当归,1两,白芍,1两,熟地,1两,干姜,0.5两
当归,3两,干姜,5两,羊肉,1斤
当归,9克,干姜,15克,羊肉,50克
当归,9克,白芍,9克,甘草,6克,通草,3克,桂枝,9克,细辛,1.5克,干姜,15克,吴茱萸,5克,大枣,5枚
当归,9克,桂枝,9克,白芍,9克,细辛,3克,甘草,6克,通草,6克,大枣,8克
当归,15g,川芍,7.5g,白芍,9g,生地,3g,熟地,9g,防风,6g,白芥子,6g,荆芥,6g,何首乌,12g,玉竹,12g,黄芪,15g,甘草,3g
当归,3两,生地,8两,白芍,3两,黄芪,3两,白术,4两,茯苓,3两,阿胶,4两,艾叶,2两,杜仲,4两,香附,3两
当归,150g,白芍,150g,地黄,400g,炙黄芪,150g,阿胶,150g,丹皮,100g,香附,150g,茯苓,150g,杜仲,200g,白术,200g
当归,1钱,山楂,1钱,枳壳,1钱,红花,1钱,赤芍,1钱,青皮,1钱,茜草,1钱,连翘,1钱,丹参,1钱,续断,1钱
当归,3钱,丹参,3钱,橘红,1钱半,建菖蒲,1钱,竹茹,3钱,泽兰,4钱
益母草,600g,当归,200g,白芍,200g,柴胡,100g,木香,50g,川芎,50g
鲜地黄,10斤,当归身,1斤,白芍,0.5斤,枸杞子,0.5斤,天冬,6两,麦冬,6两,川芎,2两,丹皮,2两,莲子,4两,知母,3两,地骨皮,3两,人参,1两,甘草,1两
当归,30克,熟地,60克
鲜地黄汁,5升,当归,500克,白芍,250克,枸杞子,250克,天冬,180克,川芎,60克,麦冬,180克,莲子,120克,丹皮,60克,知母,90克,地骨皮,90克,人参,30克,甘草,30克
鲜地黄,None,以,10斤,为则,None,当归身,1斤,白芍,0.5斤,枸杞子,0.5斤,天冬,6两,川芎,2两,麦冬,6两,莲子,4两,丹皮,2两,知母,3两,地骨皮,3两,人参,1两,甘草,1两
生地,30斤,杏仁,3斤,尖双仁,None,胡桃瓤,1斤,大麻油,1斤,公丁香,3两,木香,3两,人参,3两,牛膝,3两,茯苓,3两,沉香,1两,沉香,1两,安息香,2两,没食子,5两,诃黎勒皮,5两,柳枝皮,3两,盐花,3两,乌麻油,1斤,白松脂,8两,冰片,1分,蜂蜜,1升
熟干地黄,None,黄连,1两,草决明,1两,没药,0.5两,甘菊花,0.5两,防风,0.5两,川羌,0.5两,肉桂,0.5两,光明朱砂,0.5两
生地,17斤,木香,2两,菟丝子,None,蒸过,2两,牛膝,None,神曲,1斤,何首乌,None,复时,None,杏仁,None,味和匀,None,入瓦罐内盛.令平,None,用新油单盖,None,复缚定,None,以白盐,1两,和灰泥固济,None,勿令透气,None,掘坑深广,2尺,先用慢火烧热,None,方安药罐子在内,None,用糠火细细烧,None,昼夜,None,开验,None,药如豉汁色即住,None,如未,None,更烧,None,取出研细,None,入后药,None,鹿茸,2两半,五味子,2两半,肉苁蓉,None,茯苓,2两半,覆盆子,2两半,山萸肉,2两半,巴戟天,2两半
土元,100个,乳香,1两5钱,自然铜,5钱,血竭,2钱,朱砂,2钱,当归,1两,麝香,1钱,没药,1两
酒炒菟丝子,30克,酒炒白芍,30克,酒洗当归,30克,熟地,15克,山药,15克,茯苓,9克,芥穗,6克,柴胡,15克
菟丝子,30克,白芍,30克,当归,30克,熟地,15克,山药,15克,茯苓,9克,芥穗,6克,柴胡,15克
熟地,12克,当归,9克,酒炒白芍,4.5克,川芎,2.4克,炒酸枣仁,9克,炒茯神,6克,远志,4.5克
冬虫夏草,10～15克,鲜胎盘,1个
